##Session
schema_name,tactile_recording_session
schema_version,1
session_id,20260713_151358_single_device_77d029
session_type,single_device
record_mode,single
device_id,device_001
device_alias,
port_name,
rows,12
cols,8
data_points,96
data_stage,processed_display
has_raw_adc,false
display_mode,adc
record_frequency,0.00
time_base,elapsed_seconds
columns_version,1
##Data
timestamp,elapsed,frame_index,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,ch9,ch10,ch11,ch12,ch13,ch14,ch15,ch16,ch17,ch18,ch19,ch20,ch21,ch22,ch23,ch24,ch25,ch26,ch27,ch28,ch29,ch30,ch31,ch32,ch33,ch34,ch35,ch36,ch37,ch38,ch39,ch40,ch41,ch42,ch43,ch44,ch45,ch46,ch47,ch48,ch49,ch50,ch51,ch52,ch53,ch54,ch55,ch56,ch57,ch58,ch59,ch60,ch61,ch62,ch63,ch64,ch65,ch66,ch67,ch68,ch69,ch70,ch71,ch72,ch73,ch74,ch75,ch76,ch77,ch78,ch79,ch80,ch81,ch82,ch83,ch84,ch85,ch86,ch87,ch88,ch89,ch90,ch91,ch92,ch93,ch94,ch95
628106.988063,718.142000,35944,0,8,8,7,6,5,6,0,5,12,28,21,17,10,16,6,0,8,8,7,5,0,5,0,5,7,10,8,9,7,10,6,0,8,13,11,10,7,11,5,0,7,6,0,0,0,0,0,5,12,24,17,16,9,16,7,5,10,12,11,11,8,12,6,5,10,16,16,13,9,15,6,0,11,18,17,16,10,15,5,0,10,16,13,13,9,13,5,0,13,21,17,16,10,16,6
628106.988087,718.143000,35945,0,7,8,8,5,0,6,0,5,12,28,20,17,10,16,6,0,8,8,6,0,0,5,0,0,8,11,9,10,8,9,5,5,10,13,10,11,9,11,5,0,6,6,5,0,0,0,0,5,12,24,19,16,10,16,6,0,9,14,10,11,8,12,5,0,10,15,13,13,9,15,5,0,11,17,16,16,10,14,6,0,11,16,13,13,9,13,5,0,13,21,17,16,10,14,6
628107.033157,718.188000,35946,0,7,8,7,5,0,6,0,5,12,28,20,17,9,16,6,0,8,9,6,0,0,6,0,0,8,11,9,9,7,9,5,0,9,13,10,11,7,9,5,0,7,5,0,0,0,0,0,0,12,24,18,16,9,16,7,0,9,13,11,10,8,12,5,0,11,15,13,13,9,14,6,5,11,17,16,16,10,18,6,0,10,16,13,13,9,13,6,0,13,21,17,18,10,16,6
628107.033180,718.188000,35947,0,8,9,7,7,5,5,0,6,14,28,20,17,9,16,6,0,8,9,6,0,0,6,0,5,9,11,9,9,7,9,0,0,9,13,11,10,8,10,6,0,7,6,0,0,0,0,0,5,11,25,18,16,9,15,7,0,9,13,10,11,10,14,6,5,11,15,15,13,10,14,8,0,11,19,16,16,10,16,6,5,11,16,13,15,9,13,8,0,13,21,17,16,10,16,8
628107.078119,718.232000,35948,0,8,8,8,6,0,5,5,5,14,28,19,17,10,16,8,0,8,9,8,5,0,5,5,5,7,11,9,8,8,9,5,5,9,13,11,11,8,11,7,0,6,6,0,0,0,0,0,5,11,25,18,16,10,15,7,0,11,13,10,11,8,13,6,0,11,15,14,13,9,14,7,0,11,19,18,16,10,15,6,0,11,16,13,15,9,13,6,0,13,21,17,16,10,14,8
628107.078141,718.233000,35949,0,7,9,7,6,5,6,0,5,13,28,19,16,8,16,7,5,8,9,7,5,5,5,0,5,9,11,9,8,8,9,5,0,8,13,11,9,8,11,6,0,6,7,0,0,0,0,0,5,11,25,18,16,10,15,7,5,10,13,9,11,8,13,6,5,11,15,14,13,8,16,6,0,11,19,16,16,10,15,7,0,10,16,13,14,8,12,6,0,13,21,17,16,9,16,5
628107.078150,718.233000,35950,0,8,10,6,5,5,5,0,5,13,28,19,18,9,16,5,0,7,9,8,5,0,5,0,5,8,11,9,9,8,9,5,0,9,12,10,12,7,10,6,0,7,5,0,0,0,0,0,5,11,25,18,16,10,15,7,0,9,13,9,11,8,13,5,0,11,15,14,13,10,14,5,0,10,19,16,16,10,15,6,0,10,16,13,14,9,12,7,0,13,21,17,16,9,14,5
628107.122330,718.277000,35951,0,7,9,6,0,5,5,0,0,13,27,21,17,8,16,5,5,6,8,6,0,5,5,0,0,8,11,9,9,6,9,0,5,9,12,10,9,8,10,6,0,5,6,0,0,0,0,0,5,11,25,17,16,9,15,5,0,11,13,10,11,7,13,6,5,9,15,13,13,9,14,5,0,10,19,16,16,11,15,6,0,10,16,13,14,9,12,6,0,13,21,17,16,10,14,6
628107.122353,718.277000,35952,0,9,9,6,6,5,5,0,5,13,28,21,17,9,16,5,0,8,9,7,5,0,7,0,5,8,11,9,8,8,9,5,0,10,12,10,10,8,10,5,0,8,6,0,0,0,0,0,5,11,25,19,16,11,17,7,5,10,13,11,10,8,13,6,0,9,17,13,13,9,14,6,0,13,19,16,16,10,17,6,0,11,16,13,13,9,12,7,0,13,21,17,16,10,14,6
628107.167916,718.322000,35953,0,8,9,8,6,0,5,0,5,13,27,20,17,8,16,8,0,8,8,6,5,5,5,0,5,8,11,9,8,6,9,0,0,9,12,11,11,9,11,6,0,6,5,0,0,0,0,0,5,11,25,18,16,10,16,5,5,9,13,11,11,7,13,5,0,10,17,13,13,9,14,5,0,11,18,16,16,9,16,7,0,10,16,13,16,9,12,6,0,13,21,17,16,10,14,6
628107.167938,718.323000,35954,0,7,9,6,6,5,6,0,5,12,28,20,17,9,16,7,0,7,9,6,5,5,0,0,0,8,11,9,8,8,10,0,0,9,14,10,9,8,11,6,0,7,6,0,0,0,0,0,5,11,25,18,16,9,15,7,0,9,13,10,11,9,12,5,0,11,16,13,13,10,16,6,0,11,17,16,16,9,16,6,0,10,16,13,14,9,12,6,0,13,21,17,16,10,14,6
628107.213831,718.368000,35955,0,6,9,7,5,0,6,0,5,12,28,20,17,10,15,7,0,7,9,6,0,0,6,0,5,9,11,9,8,8,10,0,0,9,13,10,10,7,9,6,0,5,5,0,0,0,0,0,5,13,25,18,16,9,15,5,0,9,13,10,11,10,12,6,5,11,16,13,13,9,13,8,0,11,19,16,16,11,16,7,0,11,18,13,16,9,12,7,0,13,21,17,16,10,16,6
628107.213853,718.369000,35956,0,9,7,8,8,0,5,0,5,12,28,19,17,9,15,5,5,7,9,6,0,0,6,0,0,8,10,9,8,8,9,5,0,9,13,10,10,8,11,6,0,6,6,0,0,0,0,0,5,12,25,18,16,9,15,7,0,11,13,12,11,9,14,5,0,10,16,13,13,9,13,7,0,11,18,16,16,10,16,5,0,10,17,13,15,8,12,6,0,12,20,17,16,10,14,7
628107.259886,718.414000,35957,0,8,9,6,5,5,6,0,6,12,28,19,16,10,15,6,0,7,8,7,0,0,6,0,5,9,11,8,9,7,9,5,0,9,12,10,9,8,10,6,5,7,6,0,0,0,0,0,5,11,25,18,16,9,14,7,0,10,13,11,11,7,13,5,0,11,16,13,13,10,13,6,0,10,18,16,16,10,15,6,0,11,16,13,14,9,12,8,5,12,20,17,16,10,14,7
628107.259910,718.415000,35958,0,7,8,7,6,0,5,0,5,12,28,19,16,9,17,8,0,8,9,7,5,5,5,0,0,9,11,9,9,7,8,0,5,9,12,9,11,7,10,6,0,5,6,0,0,0,0,0,5,11,25,18,16,10,14,6,5,11,13,11,10,8,13,5,5,11,16,13,13,8,13,6,0,11,18,16,16,11,15,6,0,10,16,13,16,9,12,6,5,12,20,17,16,10,13,7
628107.259920,718.415000,35959,0,8,9,7,6,0,5,0,5,12,28,19,16,9,16,7,0,7,8,7,0,0,5,5,0,9,11,9,9,8,9,5,0,9,14,9,10,8,10,6,5,5,6,0,0,0,0,0,0,13,25,18,16,10,16,6,0,10,13,10,11,8,13,6,5,10,16,13,13,8,13,5,5,11,18,16,16,10,17,6,0,10,16,13,14,8,12,6,0,12,20,16,16,9,15,5
628107.306112,718.460000,35960,5,8,9,6,7,0,5,0,5,14,27,19,18,9,15,6,0,7,8,7,6,0,6,0,5,8,11,9,9,7,10,0,0,10,13,11,12,8,11,5,0,6,6,0,0,0,0,0,5,13,25,18,16,10,15,7,0,10,13,11,10,8,13,5,0,11,16,13,15,8,16,6,0,10,20,16,16,9,16,6,0,11,16,16,14,10,12,6,0,12,20,19,16,10,15,6
628107.306136,718.461000,35961,0,8,7,5,6,0,5,0,0,14,28,19,18,8,15,6,0,7,9,6,6,0,0,0,5,8,11,9,8,8,9,0,0,9,12,10,10,8,11,6,0,6,6,0,0,0,0,0,0,11,25,18,16,10,15,6,0,10,13,10,10,8,13,5,0,10,16,13,13,9,13,6,0,11,18,16,16,9,16,5,0,11,16,12,13,8,12,6,0,12,22,16,16,9,15,5
628107.351873,718.506000,35962,0,7,8,7,6,5,6,0,5,12,28,19,17,9,17,5,0,7,8,7,5,0,6,0,0,8,11,8,9,8,8,0,0,9,12,9,10,7,11,6,0,7,7,0,0,0,5,0,5,11,25,18,16,9,15,5,0,10,12,10,11,7,13,5,0,11,16,13,13,9,16,8,0,11,18,16,16,9,16,5,0,11,16,12,13,9,12,5,0,12,21,16,16,10,15,5
628107.351898,718.506000,35963,0,6,8,6,5,0,6,0,5,14,28,19,17,9,16,5,0,7,8,8,5,0,5,0,5,6,11,9,8,7,8,5,0,10,12,11,10,8,10,5,0,6,5,0,0,0,0,0,5,11,25,18,16,9,15,6,0,10,12,9,10,8,13,6,0,11,16,13,13,9,14,6,0,11,18,16,16,10,16,5,0,10,16,16,13,10,12,5,0,12,21,16,16,8,15,5
628107.397856,718.552000,35964,0,8,9,6,7,5,5,0,5,13,28,19,17,9,16,6,0,7,8,5,5,5,5,0,0,9,10,8,9,8,10,0,5,9,12,10,9,8,10,5,0,5,5,0,0,0,0,0,6,11,25,18,16,9,15,6,0,9,12,11,10,8,13,0,0,9,16,13,12,9,14,5,0,11,18,16,15,9,16,5,0,11,16,13,15,8,12,6,0,12,21,16,16,10,14,5
628107.397881,718.552000,35965,0,8,9,6,6,5,5,0,5,13,28,19,17,8,16,6,0,8,8,5,0,0,5,0,0,9,10,8,9,8,9,5,0,9,12,9,9,7,11,5,0,7,5,0,0,0,0,0,5,11,25,18,16,10,15,5,5,10,12,10,10,8,13,6,5,10,16,13,12,8,14,5,0,11,18,16,15,9,16,6,0,11,16,13,15,10,12,6,0,12,21,18,16,9,16,5
628107.397890,718.553000,35966,0,8,8,6,0,0,5,0,5,13,28,19,17,8,16,6,0,7,8,6,5,0,5,0,0,8,10,9,9,8,9,0,0,8,12,10,10,8,10,5,0,7,6,0,0,0,0,0,5,11,25,18,16,9,15,6,0,10,12,9,9,7,12,6,5,10,16,13,12,9,13,6,0,11,18,16,15,11,15,6,0,11,16,13,15,9,12,0,5,12,21,16,16,10,14,5
628107.443705,718.598000,35967,0,8,8,7,5,0,5,0,5,13,28,18,17,9,15,5,0,8,8,5,0,0,5,0,0,8,10,9,8,7,9,0,0,9,12,10,11,8,11,5,0,5,5,0,0,0,0,0,5,11,25,18,16,9,15,7,0,10,12,10,11,7,12,5,0,9,15,13,12,8,13,6,0,11,18,16,15,10,15,5,0,11,16,13,15,9,12,5,0,12,21,16,16,10,16,6
628107.443733,718.598000,35968,0,8,8,6,5,0,5,0,0,13,28,20,17,8,15,6,0,7,8,6,5,0,5,0,0,8,11,8,8,8,10,0,5,9,12,11,9,8,9,5,0,5,6,0,0,0,0,0,5,13,25,17,16,9,15,6,0,10,12,11,11,8,12,6,0,9,15,13,12,9,16,5,0,11,18,16,17,9,17,6,0,11,18,13,15,8,12,6,0,12,20,18,16,10,15,5
628107.493970,718.648000,35969,0,6,8,6,5,0,5,0,5,13,28,20,17,9,15,5,0,6,8,6,5,0,5,0,5,8,11,9,8,8,8,0,5,8,12,10,11,8,10,6,0,6,5,0,0,0,0,0,5,13,25,17,16,9,15,6,0,11,12,10,11,8,14,6,0,9,15,13,14,8,15,5,5,11,18,16,16,9,16,8,0,11,17,15,14,10,14,5,0,12,23,18,16,9,15,7
628107.494007,718.649000,35970,0,8,8,6,6,5,5,0,0,13,28,19,17,10,15,8,0,8,9,6,5,0,5,0,5,8,11,10,9,7,9,0,0,8,12,10,11,8,11,6,0,6,6,0,0,0,0,0,6,12,25,17,16,10,15,8,0,9,12,10,10,8,12,5,0,10,15,13,14,8,14,6,0,11,18,16,16,9,16,6,0,11,17,14,16,8,13,6,5,12,21,17,16,10,15,5
628107.532991,718.687000,35971,0,8,9,6,7,5,5,0,5,13,28,19,17,11,15,6,0,8,8,6,6,0,5,0,5,8,11,9,9,8,9,5,5,9,12,11,10,8,10,5,0,6,6,0,0,0,0,0,5,12,25,17,16,10,15,7,0,10,12,11,11,8,12,6,5,11,17,13,14,10,16,6,0,13,18,16,18,11,16,5,0,11,17,14,14,9,12,7,0,12,21,17,16,11,15,6
628107.533031,718.688000,35972,0,7,8,5,6,6,5,0,5,13,28,19,17,10,15,5,0,7,9,6,0,0,6,0,0,8,11,9,9,7,8,5,0,9,12,11,11,8,11,5,0,8,7,0,0,0,0,0,6,11,25,17,16,10,15,5,0,10,12,10,10,8,12,6,0,11,17,13,13,9,15,6,0,12,18,16,17,10,16,5,0,11,16,16,14,9,12,5,5,14,21,17,16,10,14,7
628107.533049,718.688000,35973,0,8,9,8,5,0,6,5,5,13,28,19,17,9,17,5,5,7,7,6,5,5,7,0,0,8,11,9,10,7,9,0,0,10,12,10,11,7,10,5,5,8,5,0,0,0,0,0,5,11,24,19,16,10,15,8,0,10,12,10,10,8,12,6,5,11,16,13,13,10,14,6,0,12,18,18,16,10,16,6,0,11,16,15,16,8,12,5,0,13,21,17,16,11,16,6
628107.574073,718.728000,35974,0,6,8,6,6,5,6,5,5,12,28,21,17,9,17,5,0,8,8,6,5,0,6,0,5,9,11,10,8,7,9,0,0,9,12,11,11,9,9,5,0,7,5,0,0,0,0,0,5,13,24,18,16,9,15,8,0,9,12,10,11,8,12,6,0,11,16,13,13,9,14,7,0,12,18,16,16,10,16,5,0,11,16,14,16,9,12,6,5,13,20,17,16,10,15,6
628107.574113,718.729000,35975,6,9,8,7,6,0,6,0,5,12,28,19,17,9,16,5,0,8,8,5,5,0,5,0,5,8,11,9,10,8,9,5,0,9,12,9,10,7,11,6,0,5,5,0,0,0,0,0,5,12,25,18,16,9,15,7,0,10,11,10,9,8,12,6,5,10,16,13,13,8,14,6,0,12,18,16,16,10,16,6,0,10,16,14,15,8,14,6,0,13,20,17,16,10,15,5
628107.624994,718.779000,35976,0,8,9,6,5,0,5,0,0,12,27,19,17,9,16,5,0,8,8,5,0,0,5,0,5,8,11,10,9,7,8,5,5,9,12,10,10,6,11,6,0,8,6,5,0,0,0,0,5,12,25,18,16,10,15,6,0,10,11,10,9,8,11,5,0,10,16,13,13,9,14,5,0,11,18,16,16,10,16,6,0,11,16,14,13,8,13,6,0,13,22,17,16,10,15,5
628107.625080,718.780000,35977,0,9,8,6,6,0,5,0,0,12,27,19,17,9,16,8,0,8,8,6,5,5,6,0,5,7,11,8,9,8,8,5,0,9,12,10,10,7,10,6,0,7,5,0,0,0,0,0,5,12,25,18,16,9,14,6,0,11,13,9,9,8,11,6,5,11,16,13,13,9,14,5,0,11,18,16,16,9,15,6,0,11,16,14,13,10,13,6,0,13,21,17,16,10,13,7
628107.672290,718.827000,35978,0,8,9,6,6,0,5,0,6,12,27,19,17,10,16,6,0,8,9,5,5,5,5,0,5,9,11,8,9,8,9,0,0,8,12,11,10,8,11,5,5,8,5,0,0,0,0,0,5,12,25,18,16,9,16,7,5,8,13,11,9,7,13,6,0,10,16,12,13,9,13,6,5,11,18,16,16,11,15,5,0,11,16,14,13,8,13,6,0,12,21,17,16,10,13,5
628107.672310,718.827000,35979,0,8,9,6,6,5,5,0,5,12,28,19,17,9,16,7,0,8,9,6,5,5,5,0,0,9,11,10,9,8,9,5,0,10,14,10,10,7,10,5,0,6,5,0,0,0,0,0,5,12,25,18,16,8,14,7,5,9,12,10,9,9,11,5,0,10,16,14,13,9,16,5,5,11,18,16,16,9,15,5,0,10,16,14,15,9,13,5,0,12,21,17,16,9,15,5
628107.720980,718.875000,35980,0,8,9,7,6,5,5,0,5,12,28,19,17,9,16,5,0,8,8,5,5,0,5,0,5,8,11,9,9,8,10,5,5,9,13,12,11,9,10,6,0,6,6,0,5,5,0,0,6,12,26,18,16,11,14,6,0,10,12,11,10,9,11,6,5,10,16,14,13,9,16,7,0,11,20,16,16,9,15,5,0,11,16,14,14,9,13,5,0,12,21,17,16,9,15,8
628107.721023,718.876000,35981,0,6,9,5,6,0,6,0,5,12,28,21,17,9,16,5,0,7,9,7,5,0,5,0,5,8,11,9,9,6,9,6,0,9,12,10,11,8,11,6,5,7,6,0,0,0,0,0,5,12,25,18,16,8,16,6,0,9,12,10,10,8,13,5,0,11,16,13,13,9,15,5,0,11,19,16,16,10,15,7,5,11,16,14,14,9,12,6,0,12,22,17,18,10,15,5
628107.721076,718.876000,35982,0,7,9,8,5,0,6,0,5,14,28,20,17,10,16,7,0,7,8,7,6,5,5,0,0,9,11,8,10,7,9,5,0,9,12,11,11,8,11,6,0,7,6,0,0,0,0,0,5,12,25,18,16,9,14,6,0,10,12,11,11,9,12,6,5,11,16,13,13,7,15,5,0,9,18,16,16,9,15,6,0,11,16,14,14,9,14,5,0,12,21,17,16,9,14,6
628107.770513,718.925000,35983,0,8,9,7,5,0,6,0,5,13,28,20,17,10,16,5,0,7,8,6,5,0,5,0,0,8,10,8,8,8,8,5,0,9,12,11,8,8,10,6,0,5,5,0,0,0,0,0,5,12,25,18,16,10,16,7,5,10,12,11,10,8,12,5,5,11,16,13,13,9,14,6,0,11,18,16,16,9,15,6,0,11,16,13,14,9,12,8,0,12,21,17,16,11,16,8
628107.770572,718.926000,35984,0,7,9,6,7,0,6,5,5,13,28,19,17,9,16,5,0,8,8,6,5,5,6,0,5,8,11,10,9,8,9,0,0,9,12,9,11,8,11,6,0,6,6,0,0,0,0,0,5,12,25,18,16,9,14,7,0,9,12,10,10,8,12,5,0,11,16,15,13,9,14,6,0,10,18,16,16,9,15,7,0,10,16,13,14,9,12,5,0,12,21,17,16,10,16,6
628107.820568,718.975000,35985,0,8,9,8,6,5,7,0,5,13,28,19,19,9,15,6,0,7,9,6,5,5,6,0,5,9,11,10,9,8,9,0,5,9,12,11,10,7,10,6,0,6,6,0,0,0,0,0,6,12,25,18,16,10,16,6,0,10,12,8,10,8,12,0,5,11,16,14,13,8,14,7,0,11,18,16,16,10,15,7,0,11,18,13,14,9,12,6,0,12,21,17,16,9,16,6
628107.820594,718.975000,35986,0,8,9,7,7,5,5,0,6,13,28,21,17,9,17,5,0,7,7,6,5,0,5,0,0,9,11,8,9,7,9,0,5,9,12,11,9,9,10,6,0,7,6,0,0,0,0,0,6,12,25,18,16,10,14,7,0,9,12,10,10,7,12,6,5,10,16,14,13,10,14,6,0,11,18,16,16,9,15,8,0,11,17,13,14,10,12,7,0,14,21,17,16,10,16,6
628107.820604,718.975000,35987,0,8,8,6,7,5,5,0,5,13,28,20,17,9,16,7,5,7,8,5,6,5,5,0,6,8,11,9,9,8,9,0,0,9,12,10,10,8,10,6,0,6,6,0,0,0,0,0,6,12,25,18,16,11,16,7,0,10,12,9,11,8,12,5,5,10,16,13,13,9,14,8,0,11,18,16,16,10,15,5,0,11,17,13,14,10,12,6,0,13,21,17,16,9,16,6
628107.868394,719.023000,35988,0,9,9,6,7,6,6,0,5,13,32,19,17,10,16,5,0,7,8,7,0,0,6,0,5,8,11,9,9,7,9,5,0,9,12,10,11,6,10,5,0,7,5,0,0,0,0,0,6,12,25,18,16,10,16,6,0,9,12,10,11,8,12,6,0,10,16,13,13,9,14,6,0,11,18,18,16,9,15,7,0,11,17,16,14,9,12,5,0,13,21,17,16,9,15,6
628107.868419,719.023000,35989,0,9,8,6,5,5,5,0,0,13,28,19,17,9,16,5,0,8,9,6,5,0,6,0,5,9,11,10,10,8,9,5,0,10,12,11,9,8,11,5,5,6,6,0,0,0,0,0,5,12,25,18,16,9,16,7,0,10,12,10,11,9,12,5,0,11,16,13,13,8,14,7,5,11,18,16,16,10,15,8,0,11,17,15,14,8,12,6,5,12,21,17,16,10,15,6
628107.914891,719.069000,35990,5,8,9,7,8,0,7,0,5,13,28,19,19,10,16,8,0,8,8,6,5,5,5,0,5,8,10,9,10,9,10,5,0,10,12,10,11,8,10,5,0,5,5,0,0,0,0,0,5,12,25,20,16,9,16,6,5,9,14,9,10,7,12,5,0,10,16,13,13,9,13,7,5,11,18,16,16,10,15,6,0,11,17,14,14,10,12,7,5,12,21,17,16,10,15,5
628107.914915,719.069000,35991,5,8,9,7,5,0,5,0,5,13,28,21,18,9,16,6,0,7,8,6,5,5,6,0,0,8,10,9,9,8,8,5,0,9,12,10,10,8,11,7,0,5,8,0,0,0,0,0,5,12,25,19,16,9,16,7,0,10,13,9,9,8,12,6,0,11,16,13,15,9,13,6,0,11,20,16,16,9,15,6,0,11,17,14,14,9,12,6,5,12,21,17,16,10,15,6
628107.914925,719.070000,35992,0,7,9,6,6,0,5,0,0,15,28,19,18,9,15,6,0,9,7,5,5,0,0,0,0,7,10,9,9,7,9,5,0,9,12,11,10,8,11,6,0,5,5,0,0,0,0,0,5,12,25,18,16,9,16,6,5,10,13,10,10,7,12,5,5,11,16,13,14,8,13,7,0,10,19,16,16,10,17,6,0,11,16,14,14,8,12,6,5,12,21,17,16,9,15,6
628107.961682,719.116000,35993,0,8,9,8,6,5,6,0,5,13,28,19,18,9,15,6,5,9,7,7,5,0,5,0,5,8,11,9,10,8,9,5,0,10,12,10,11,8,11,5,5,6,5,0,0,0,0,0,5,12,25,18,16,11,15,6,0,10,13,11,11,8,12,5,0,11,16,13,13,9,13,6,0,11,19,16,18,10,16,5,0,11,16,13,13,9,12,6,0,12,21,17,16,9,15,5
628107.961707,719.116000,35994,0,8,8,6,8,0,6,0,5,13,28,19,18,10,15,5,0,7,9,6,0,5,5,0,0,8,10,8,8,8,10,5,0,10,12,10,10,8,11,6,0,5,5,0,0,0,0,0,5,12,25,18,16,9,15,6,5,10,13,11,10,9,12,5,0,10,16,13,13,9,13,7,0,11,19,16,17,10,16,6,0,11,16,13,15,9,12,5,0,12,21,17,16,9,15,5
628108.009527,719.164000,35995,0,8,9,7,5,5,5,0,0,13,28,19,17,9,15,5,0,8,7,8,5,0,0,0,0,7,11,10,9,8,9,0,5,8,11,11,10,8,10,6,0,6,0,0,0,0,0,0,5,12,25,17,16,10,17,6,0,9,12,10,10,8,12,6,0,10,16,13,13,9,13,6,5,10,18,16,16,10,16,5,0,11,16,13,15,9,12,5,0,12,21,17,16,9,14,5
628108.009553,719.164000,35996,0,7,8,5,6,0,5,0,0,13,28,19,17,10,15,5,0,7,9,6,6,0,5,0,5,8,10,9,7,5,9,5,0,9,11,10,11,7,10,5,0,6,6,0,0,0,0,0,5,12,25,17,16,10,16,8,0,9,12,10,10,8,12,5,5,10,16,13,13,8,13,6,0,11,18,16,15,9,16,5,0,11,16,13,14,9,14,6,0,12,21,17,18,9,16,5
628108.055635,719.210000,35997,0,8,8,8,5,0,6,0,5,13,28,19,17,9,15,5,0,8,9,5,5,0,5,0,0,9,11,9,8,8,8,0,0,10,11,10,10,8,10,6,0,5,5,0,0,0,0,0,5,12,25,17,15,9,16,7,0,10,12,10,11,8,12,6,0,10,16,13,13,9,13,6,0,11,18,16,17,10,16,6,0,11,18,13,14,9,14,7,0,12,21,17,17,9,16,5
628108.055658,719.210000,35998,0,8,9,7,6,6,5,0,5,12,27,19,17,8,15,6,0,7,8,6,0,5,5,0,0,8,11,9,9,8,9,5,0,8,13,10,9,8,11,5,0,6,5,0,0,0,0,0,5,12,25,17,15,10,15,5,0,9,12,10,10,8,12,5,0,10,16,13,13,9,13,6,0,10,18,16,17,10,16,5,5,10,16,13,14,8,11,7,0,12,21,17,16,9,14,0
628108.055669,719.210000,35999,0,7,8,6,8,0,5,0,0,12,28,19,17,8,17,6,0,6,9,7,0,0,5,0,0,8,11,8,9,8,10,0,0,9,12,9,9,8,11,5,0,6,0,0,0,0,0,0,5,11,25,19,17,9,15,6,0,9,11,9,10,8,12,5,0,10,16,13,13,9,13,6,0,11,18,16,16,9,16,6,0,10,16,13,13,7,11,8,0,12,21,19,16,9,16,5
628108.102708,719.257000,36000,0,7,8,6,5,0,6,0,0,12,28,19,17,9,16,6,0,8,8,6,0,0,5,0,5,9,10,10,9,7,9,0,0,9,11,11,9,8,11,5,0,5,6,0,0,0,0,0,5,13,25,18,17,9,14,7,0,9,11,9,9,7,12,6,0,10,15,13,13,8,13,5,0,11,18,15,16,10,16,7,0,11,18,13,15,10,13,5,0,12,21,18,16,10,16,6
628108.102732,719.257000,36001,0,8,8,7,5,5,5,0,5,12,28,19,17,10,16,6,5,8,9,6,5,5,6,0,0,10,11,10,8,8,9,5,0,9,11,11,10,8,11,5,0,5,5,0,0,0,0,0,5,12,25,18,15,10,14,6,0,10,13,10,10,8,12,6,5,10,15,13,12,10,13,5,5,11,18,18,16,10,16,5,0,11,18,13,14,8,13,7,0,12,21,18,16,11,16,8
628108.139287,719.293000,36002,0,8,8,7,7,5,6,0,5,12,28,19,17,9,16,6,0,8,8,6,5,0,5,0,5,8,11,10,9,8,10,6,0,9,13,10,10,8,11,5,0,6,0,0,0,0,0,0,6,12,24,17,17,9,16,7,0,10,12,10,11,8,12,5,5,11,17,13,12,10,13,6,0,11,18,17,16,11,16,6,5,11,17,15,14,8,13,6,5,12,21,18,18,9,16,5
628108.139314,719.294000,36003,0,8,8,7,5,5,6,0,6,12,28,19,17,10,16,7,0,8,8,6,5,0,6,0,5,8,11,9,9,8,9,5,0,10,12,11,10,9,10,8,5,6,7,0,0,0,0,0,7,11,24,19,16,10,16,6,5,9,12,10,9,8,12,5,5,10,16,13,12,9,15,6,0,11,18,17,16,10,16,6,0,11,17,15,16,9,13,7,0,12,21,17,17,10,16,6
628108.175867,719.330000,36004,0,9,9,7,6,6,7,0,0,12,28,19,17,9,16,6,0,8,9,5,5,5,5,0,5,9,11,9,9,5,9,6,5,10,12,11,10,9,11,5,5,7,8,0,0,0,0,0,5,13,24,18,16,9,16,7,0,10,12,10,10,8,12,5,0,11,16,13,12,9,14,6,5,11,18,16,16,9,18,6,0,10,17,14,14,9,13,7,0,12,21,17,17,10,15,6
628108.175890,719.331000,36005,0,8,10,6,7,5,5,0,5,14,28,19,17,9,16,6,0,8,9,7,5,0,5,0,5,8,11,10,8,7,9,5,0,10,12,9,10,7,10,6,0,8,6,0,0,0,0,0,5,12,24,18,16,9,16,7,5,10,12,10,11,8,12,6,5,11,16,13,12,10,14,6,0,11,18,16,16,9,16,6,0,11,17,16,14,10,13,5,0,12,21,17,17,9,15,6
628108.220817,719.375000,36006,5,8,9,7,6,5,7,0,6,13,28,19,17,9,16,5,0,7,7,6,6,0,5,0,0,9,10,10,9,8,10,5,0,9,12,11,11,8,12,5,5,6,7,0,0,0,0,0,0,12,24,18,16,9,16,7,0,9,12,10,10,8,12,6,5,10,16,13,12,9,16,6,0,11,18,16,16,10,16,5,0,10,16,16,16,9,13,8,0,12,21,17,17,10,15,6
628108.220842,719.375000,36007,0,8,8,8,6,5,5,5,5,13,28,21,17,9,16,7,0,7,8,6,5,0,5,0,5,8,11,9,8,8,8,0,5,9,12,11,11,8,11,5,5,5,7,0,0,0,0,0,5,12,24,18,16,8,16,7,5,10,12,10,10,8,12,7,5,11,16,13,14,8,16,6,0,11,20,16,16,11,16,7,0,11,16,15,15,9,13,6,0,12,21,17,17,10,15,5
628108.268465,719.423000,36008,5,8,8,8,6,0,5,0,6,13,28,20,17,10,16,6,0,9,9,8,5,5,6,0,5,9,11,9,8,8,9,5,0,10,12,10,11,8,11,7,5,6,5,0,0,0,0,0,5,12,24,18,16,9,15,7,5,11,12,10,10,8,12,6,0,10,16,13,13,9,14,7,0,11,18,16,16,11,16,5,5,10,16,14,15,8,13,8,0,12,21,17,17,9,17,6
