##Session
schema_name,tactile_recording_session
schema_version,1
session_id,20260713_161027_single_device_1b77d5
session_type,single_device
record_mode,single
device_id,device_001
device_alias,
port_name,
rows,12
cols,8
data_points,96
data_stage,processed_display
has_raw_adc,false
display_mode,adc
record_frequency,0.00
time_base,elapsed_seconds
columns_version,1
##Data
timestamp,elapsed,frame_index,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,ch9,ch10,ch11,ch12,ch13,ch14,ch15,ch16,ch17,ch18,ch19,ch20,ch21,ch22,ch23,ch24,ch25,ch26,ch27,ch28,ch29,ch30,ch31,ch32,ch33,ch34,ch35,ch36,ch37,ch38,ch39,ch40,ch41,ch42,ch43,ch44,ch45,ch46,ch47,ch48,ch49,ch50,ch51,ch52,ch53,ch54,ch55,ch56,ch57,ch58,ch59,ch60,ch61,ch62,ch63,ch64,ch65,ch66,ch67,ch68,ch69,ch70,ch71,ch72,ch73,ch74,ch75,ch76,ch77,ch78,ch79,ch80,ch81,ch82,ch83,ch84,ch85,ch86,ch87,ch88,ch89,ch90,ch91,ch92,ch93,ch94,ch95
630860.472456,81.892000,4102,0,16,15,15,15,15,16,7,5,542,800,1127,1113,902,777,127,22,718,1306,1476,1550,1410,1141,195,36,969,1393,1562,1576,1471,1462,237,43,1024,1312,1417,1456,1469,1507,240,44,791,1414,1470,1613,1662,1490,245,45,596,914,1136,1216,1139,897,148,28,41,41,41,41,41,40,10,5,22,23,23,23,23,23,8,5,59,65,66,67,67,65,10,0,46,49,50,50,49,50,9,0,39,41,41,41,41,41,9
630860.489660,81.909000,4103,5,16,15,15,15,15,15,7,5,543,800,1126,1111,902,777,128,23,717,1306,1476,1550,1410,1141,195,36,970,1393,1562,1576,1472,1462,237,43,1024,1312,1417,1456,1469,1507,239,44,791,1414,1468,1611,1661,1490,245,45,596,913,1135,1215,1139,897,148,28,41,41,41,41,41,41,9,0,22,23,23,23,23,23,8,0,59,65,66,68,67,65,11,0,47,49,50,50,49,50,9,0,39,41,41,41,41,41,8
630860.506851,81.926000,4104,0,15,15,15,15,15,15,6,5,543,800,1126,1111,902,777,128,23,717,1305,1475,1549,1410,1141,195,36,970,1393,1562,1576,1472,1462,237,43,1024,1312,1417,1455,1469,1508,239,44,791,1414,1469,1612,1661,1489,245,45,596,913,1136,1215,1139,897,148,28,42,41,41,41,41,41,9,5,22,23,23,22,23,22,8,5,59,65,66,66,66,65,10,0,46,49,50,51,49,50,8,0,39,41,41,41,41,41,8
630860.522367,81.941000,4105,0,15,15,15,15,15,15,6,5,543,800,1125,1111,901,776,128,23,717,1305,1476,1549,1410,1141,195,36,970,1393,1560,1573,1472,1462,237,43,1024,1312,1416,1455,1469,1509,240,44,791,1414,1469,1612,1662,1490,245,46,596,913,1136,1215,1138,897,148,28,41,42,41,41,41,41,9,5,22,23,23,22,23,23,8,0,59,65,65,67,66,66,10,0,46,49,51,51,49,50,10,0,39,41,41,41,41,41,8
630860.539844,81.959000,4106,5,15,15,15,15,15,15,6,5,542,798,1125,1111,901,776,128,23,718,1304,1475,1549,1410,1141,194,36,970,1393,1560,1574,1471,1462,237,44,1024,1312,1416,1455,1471,1509,239,44,790,1414,1469,1612,1662,1490,245,46,596,913,1135,1215,1139,896,148,28,41,42,41,41,41,41,9,5,22,24,23,22,23,23,7,0,59,65,65,67,66,65,10,0,46,49,50,50,50,50,8,0,39,41,41,41,41,41,8
630860.576722,81.996000,4107,0,15,15,15,15,15,15,6,6,542,799,1124,1111,901,776,127,23,718,1305,1475,1549,1410,1141,195,36,970,1393,1560,1573,1471,1462,237,44,1024,1311,1415,1455,1469,1507,239,44,791,1413,1469,1612,1661,1489,245,45,596,913,1134,1215,1138,896,148,27,41,41,41,41,41,41,9,5,23,23,23,23,23,23,8,0,59,65,65,67,66,65,10,0,47,49,50,50,50,49,9,0,39,41,41,42,41,41,9
630860.589804,82.009000,4108,0,15,15,15,15,15,14,7,6,542,799,1124,1111,901,776,127,23,718,1305,1475,1549,1409,1141,194,36,970,1394,1560,1574,1471,1462,237,44,1024,1311,1415,1455,1469,1508,239,44,791,1413,1469,1612,1661,1489,245,45,596,913,1136,1215,1138,895,148,27,41,41,41,41,40,41,9,5,23,23,23,23,23,23,7,5,60,65,66,67,66,66,11,0,47,49,50,50,51,49,9,5,39,41,41,42,41,41,8
630860.608028,82.027000,4109,0,15,15,15,15,15,17,8,5,542,799,1124,1111,901,776,127,23,718,1304,1475,1549,1409,1141,194,36,970,1394,1561,1573,1470,1462,237,44,1024,1312,1415,1455,1469,1507,239,44,791,1414,1468,1612,1661,1488,245,45,596,912,1135,1215,1137,895,148,27,41,41,41,39,41,41,9,5,23,23,23,23,23,22,7,5,60,65,66,67,67,67,10,0,46,49,50,50,51,50,9,5,39,41,41,42,41,41,8
630860.623379,82.042000,4110,5,15,15,15,17,15,16,8,5,542,799,1124,1112,902,776,128,23,718,1305,1475,1549,1409,1141,194,36,970,1396,1562,1573,1470,1462,237,44,1024,1313,1416,1455,1469,1507,240,44,791,1415,1468,1611,1660,1488,245,45,596,912,1135,1214,1137,895,148,27,41,41,41,40,41,40,8,5,23,23,23,23,23,22,8,5,60,65,67,68,67,67,11,0,47,50,51,50,51,50,9,5,39,41,41,41,41,41,8
630860.641391,82.060000,4111,5,15,15,18,16,15,16,8,6,542,799,1124,1112,900,775,128,23,718,1305,1475,1549,1409,1141,194,36,970,1396,1562,1573,1470,1461,237,44,1024,1312,1415,1455,1469,1507,240,44,791,1414,1468,1611,1659,1487,245,45,596,911,1135,1214,1137,895,148,27,41,41,41,41,41,41,9,5,23,23,23,23,23,23,8,0,60,65,67,68,67,67,11,0,47,50,50,51,50,50,9,5,39,42,41,41,41,41,8
630860.686946,82.106000,4112,0,17,15,17,16,15,14,8,5,543,800,1124,1112,902,777,128,23,717,1305,1476,1549,1409,1140,194,36,969,1396,1561,1573,1471,1461,237,44,1024,1312,1415,1454,1469,1507,239,44,791,1414,1467,1611,1659,1488,244,46,596,912,1135,1215,1137,895,148,28,41,41,39,41,41,41,9,6,22,23,23,23,23,23,8,0,59,65,67,68,66,67,10,0,47,50,50,50,50,50,10,5,38,42,41,41,41,41,8
630860.686990,82.107000,4113,0,16,15,16,16,15,16,6,5,543,798,1124,1111,901,775,128,23,717,1305,1475,1547,1409,1140,194,36,969,1395,1561,1573,1471,1461,237,44,1024,1312,1414,1454,1469,1507,239,44,791,1413,1467,1610,1659,1488,244,46,595,912,1135,1214,1137,895,148,28,41,41,40,41,41,41,9,5,22,23,23,23,23,23,8,0,60,65,67,68,66,66,9,0,47,49,49,50,50,49,8,5,39,42,41,41,41,41,8
630860.714824,82.134000,4114,0,15,15,16,16,15,15,8,5,543,798,1125,1110,901,775,128,23,717,1306,1475,1548,1410,1140,194,37,969,1396,1562,1573,1471,1462,237,44,1024,1313,1414,1454,1469,1507,239,43,791,1413,1467,1609,1660,1488,244,45,596,911,1135,1214,1137,895,148,28,41,41,40,40,40,41,9,5,22,23,23,23,23,23,7,0,60,65,67,68,67,66,9,0,46,49,49,50,49,50,9,0,39,42,41,41,41,41,8
630860.727599,82.147000,4115,0,15,13,16,16,15,15,6,5,542,798,1122,1110,901,775,128,23,717,1304,1476,1548,1409,1140,194,36,970,1396,1562,1572,1471,1461,237,45,1024,1311,1415,1454,1469,1508,240,44,792,1412,1467,1609,1660,1488,244,45,596,911,1134,1214,1137,895,148,28,41,41,40,40,41,41,9,5,22,23,23,23,23,23,8,0,60,65,66,67,66,66,10,0,46,49,49,49,50,50,9,5,38,42,41,41,41,41,9
630860.750146,82.169000,4116,0,15,16,16,16,15,15,7,6,542,798,1122,1111,901,775,128,23,718,1304,1476,1548,1409,1141,195,36,970,1397,1562,1574,1471,1461,237,45,1024,1312,1416,1454,1469,1508,241,44,792,1412,1468,1610,1660,1488,244,45,596,913,1135,1216,1138,896,148,28,41,41,40,41,41,41,10,6,22,23,23,23,22,23,9,5,60,65,66,67,66,66,10,0,46,50,49,50,50,50,9,5,38,41,41,41,41,41,8
630860.759834,82.179000,4117,0,15,16,15,16,15,17,7,6,543,798,1123,1111,901,775,128,23,718,1305,1476,1549,1411,1141,195,36,971,1397,1561,1574,1471,1463,237,45,1024,1313,1414,1454,1469,1508,240,44,792,1414,1468,1610,1660,1489,244,45,596,913,1135,1216,1138,896,148,28,41,41,41,41,41,41,9,5,22,23,23,24,22,23,8,0,60,65,66,67,66,66,10,5,46,50,49,50,50,49,9,5,39,41,41,41,41,41,8
630860.793277,82.212000,4118,5,14,16,17,16,15,16,5,5,543,799,1123,1111,901,775,128,24,718,1306,1476,1549,1411,1141,195,36,971,1397,1561,1574,1471,1461,237,44,1025,1313,1414,1454,1469,1507,239,44,791,1414,1467,1610,1660,1487,245,45,596,913,1136,1216,1139,896,147,28,41,42,41,41,41,41,10,5,22,23,22,23,23,23,7,0,60,65,66,67,67,65,9,0,45,50,49,50,50,49,10,6,39,41,41,41,41,41,8
630860.806852,82.226000,4119,0,16,16,14,15,15,16,5,5,543,798,1123,1111,901,775,128,23,718,1306,1476,1549,1411,1140,194,36,971,1396,1561,1573,1471,1461,237,44,1025,1312,1413,1454,1468,1507,239,44,791,1414,1468,1610,1660,1488,244,45,597,912,1135,1215,1139,896,147,28,42,42,41,41,41,41,9,5,22,23,22,23,23,23,7,0,60,65,66,67,67,66,9,0,45,50,50,50,50,50,8,0,38,41,41,42,41,41,8
630860.822602,82.242000,4120,5,16,16,14,15,14,16,7,5,543,798,1123,1111,901,775,128,23,719,1306,1476,1550,1410,1140,194,36,972,1396,1561,1573,1471,1461,237,44,1025,1312,1414,1454,1468,1507,240,44,793,1414,1467,1610,1661,1488,245,46,597,911,1135,1216,1139,896,147,28,42,42,41,41,41,41,10,5,22,23,23,23,23,23,8,5,60,66,66,67,67,66,11,5,45,50,50,50,50,49,8,6,40,41,41,42,41,42,9
630860.842443,82.261000,4121,0,16,15,14,15,14,15,7,6,543,798,1123,1111,901,775,128,23,719,1306,1476,1549,1410,1140,194,36,971,1396,1561,1573,1471,1461,237,44,1025,1314,1415,1454,1468,1508,240,44,793,1415,1467,1610,1661,1489,245,45,597,911,1134,1214,1139,896,148,28,42,41,41,41,41,41,9,5,21,23,23,23,22,23,8,5,59,66,66,68,67,67,10,0,47,50,50,50,50,50,9,0,39,41,41,41,41,42,9
630860.856946,82.276000,4122,5,16,15,17,15,16,14,8,5,543,798,1124,1111,901,776,128,24,717,1306,1476,1549,1410,1140,194,36,970,1396,1561,1573,1471,1461,237,44,1025,1314,1415,1454,1468,1508,240,44,793,1416,1468,1610,1661,1489,245,46,596,912,1134,1215,1137,896,148,28,42,41,41,42,41,41,9,5,24,23,23,23,23,23,8,5,59,67,66,68,67,66,11,0,46,50,51,50,50,50,10,5,39,41,41,41,41,42,10
630860.893042,82.312000,4123,5,15,15,16,15,16,16,7,5,543,798,1124,1111,901,776,128,24,717,1305,1476,1548,1410,1140,194,36,970,1397,1562,1573,1472,1461,237,44,1026,1314,1415,1454,1469,1507,240,45,792,1416,1468,1610,1661,1489,243,45,596,912,1135,1215,1137,896,148,28,41,41,41,42,42,41,10,6,23,23,23,23,23,23,8,5,60,66,66,68,67,66,11,0,46,50,51,50,50,50,9,5,39,41,41,41,41,42,10
630860.907372,82.326000,4124,5,15,15,14,15,15,15,8,6,543,797,1124,1111,901,776,128,24,718,1306,1476,1548,1410,1140,194,36,970,1397,1562,1573,1472,1461,237,44,1025,1313,1415,1454,1469,1507,240,45,792,1415,1467,1610,1661,1489,245,45,596,912,1135,1215,1137,896,148,27,41,42,41,42,42,41,9,5,23,23,23,23,23,22,9,0,60,66,67,68,66,66,10,0,46,50,51,51,50,50,9,5,39,41,41,41,41,42,9
630860.923759,82.343000,4125,0,15,15,16,15,14,15,8,5,543,798,1124,1110,901,776,128,24,719,1306,1476,1548,1409,1140,194,36,969,1397,1562,1573,1472,1461,238,45,1025,1313,1415,1453,1469,1508,239,45,792,1415,1467,1610,1661,1488,245,45,596,912,1135,1215,1137,895,148,28,41,42,41,42,41,41,9,5,23,23,23,23,23,23,8,0,60,66,67,67,66,66,10,0,46,50,51,50,50,50,9,5,39,41,41,41,41,42,8
630860.942480,82.361000,4126,5,15,15,16,15,16,15,8,6,542,799,1124,1110,901,776,128,23,718,1307,1475,1548,1409,1140,195,36,970,1397,1562,1573,1472,1461,238,45,1024,1313,1414,1453,1469,1508,239,45,791,1417,1467,1610,1661,1488,244,45,596,912,1135,1215,1137,895,148,28,41,41,41,41,41,41,11,5,23,23,24,24,23,23,7,5,60,66,67,67,66,66,11,0,46,50,51,50,50,50,9,0,39,41,41,41,41,42,8
630860.956898,82.376000,4127,5,14,15,15,15,16,15,7,5,542,798,1124,1110,901,776,128,23,718,1307,1476,1548,1409,1141,195,36,970,1397,1562,1573,1472,1462,238,44,1024,1313,1414,1453,1469,1508,239,45,791,1416,1467,1610,1661,1488,244,45,596,912,1135,1216,1137,895,148,28,41,41,41,41,41,41,10,5,23,23,23,23,23,23,8,5,60,65,67,66,66,67,10,0,46,50,50,50,51,50,9,0,39,40,41,41,41,42,8
630860.992438,82.411000,4128,0,14,15,15,14,16,15,6,5,542,798,1124,1111,901,776,128,23,718,1306,1475,1548,1410,1141,194,36,970,1397,1562,1573,1472,1462,238,44,1024,1313,1414,1453,1469,1507,240,44,791,1416,1467,1610,1661,1488,244,45,596,912,1136,1217,1137,896,148,27,41,41,41,41,41,41,9,5,21,23,23,23,23,24,8,0,60,65,67,67,66,66,10,0,46,50,50,50,50,50,10,0,39,41,41,41,41,41,8
630861.006735,82.426000,4129,5,14,15,13,16,14,15,7,6,542,800,1124,1110,901,775,128,23,718,1306,1475,1548,1410,1141,194,36,969,1396,1562,1574,1472,1462,238,44,1024,1313,1414,1454,1469,1507,240,44,791,1416,1467,1608,1661,1487,244,46,596,912,1135,1216,1137,896,149,27,41,41,41,41,41,41,10,6,24,23,23,23,23,24,8,5,59,66,66,67,67,66,10,0,46,50,50,50,50,50,9,5,39,41,41,41,41,41,9
630861.024979,82.444000,4130,5,14,13,16,16,14,15,8,6,543,799,1123,1111,901,776,128,23,718,1307,1475,1548,1410,1141,194,36,969,1396,1562,1573,1472,1462,237,44,1024,1313,1413,1454,1469,1507,241,44,791,1416,1467,1608,1661,1487,244,45,596,913,1135,1213,1138,896,148,28,41,41,41,41,41,41,9,6,23,23,23,23,24,23,8,0,59,65,66,67,67,66,10,5,46,49,50,51,50,51,9,5,39,41,41,41,41,41,8
630861.039785,82.459000,4131,0,14,13,16,16,16,15,7,5,542,797,1124,1110,901,775,127,23,718,1307,1475,1548,1410,1141,194,36,969,1396,1562,1573,1473,1460,237,44,1024,1313,1413,1454,1469,1507,241,44,791,1416,1466,1608,1661,1487,244,45,596,913,1135,1215,1137,896,148,28,41,41,41,41,41,41,9,5,22,24,23,23,24,23,8,5,60,65,67,67,67,66,11,0,46,49,50,51,51,50,9,0,39,41,41,42,41,41,8
630861.074523,82.493000,4132,0,14,16,16,15,16,15,7,5,542,798,1124,1111,900,775,127,24,718,1307,1476,1549,1409,1141,194,36,969,1396,1561,1573,1473,1461,237,45,1024,1313,1413,1454,1469,1508,241,44,791,1415,1467,1608,1661,1487,244,45,596,913,1136,1215,1137,895,148,27,41,41,41,41,41,41,10,5,22,23,23,23,24,23,7,0,60,65,66,67,67,65,9,0,46,50,50,51,50,51,9,0,39,42,41,42,41,41,9
630861.089699,82.508000,4133,0,14,15,15,15,16,14,7,6,542,798,1123,1111,900,775,127,24,718,1307,1476,1549,1409,1139,194,36,969,1398,1563,1574,1471,1462,237,44,1024,1313,1415,1454,1469,1507,241,44,792,1416,1468,1610,1661,1487,244,47,596,913,1136,1216,1138,895,148,27,41,41,41,41,41,41,10,6,23,23,23,23,24,23,9,5,60,65,66,67,66,66,10,0,46,50,50,51,50,51,10,5,39,40,41,42,41,41,8
630861.107081,82.526000,4134,5,16,15,15,15,16,16,8,5,543,798,1123,1110,900,775,127,24,718,1306,1476,1549,1410,1139,196,36,969,1398,1563,1574,1473,1462,237,44,1024,1313,1415,1454,1469,1507,241,44,791,1416,1468,1610,1661,1488,244,47,596,913,1136,1216,1138,896,148,28,41,42,41,41,41,41,9,5,23,23,23,23,24,23,9,5,60,65,67,67,66,66,10,0,46,50,50,51,51,50,9,5,39,41,41,42,41,41,8
630861.124858,82.544000,4135,5,15,15,15,15,16,15,8,6,543,798,1123,1109,900,775,127,24,717,1306,1476,1547,1410,1140,195,36,969,1400,1563,1573,1472,1461,237,44,1024,1313,1414,1453,1469,1507,241,44,791,1418,1468,1611,1662,1488,245,46,596,913,1137,1216,1138,896,148,28,41,42,41,41,41,41,9,0,22,24,23,24,24,23,8,5,60,65,67,67,66,66,10,0,47,50,51,51,51,50,10,5,39,41,41,42,42,42,9
630861.140162,82.559000,4136,5,15,15,15,15,16,15,8,5,542,799,1123,1110,900,775,127,23,717,1307,1476,1548,1410,1140,195,36,969,1397,1563,1574,1472,1461,237,44,1024,1313,1414,1454,1469,1507,240,44,792,1417,1468,1611,1661,1488,245,46,596,914,1137,1217,1138,895,148,28,41,42,41,41,41,41,9,5,22,23,23,24,23,23,8,0,60,65,67,69,68,66,9,0,47,50,51,51,50,50,9,5,39,41,41,42,42,41,8
630861.175111,82.594000,4137,0,15,15,15,15,14,15,8,6,542,798,1123,1109,900,775,127,23,717,1307,1476,1548,1409,1140,195,36,970,1399,1563,1573,1472,1461,238,44,1024,1314,1413,1453,1469,1507,240,44,792,1418,1468,1609,1662,1488,245,46,596,913,1137,1217,1138,896,148,28,41,42,41,41,41,41,10,5,22,23,23,24,23,23,7,5,60,65,67,68,68,68,10,0,46,50,50,50,50,50,9,5,40,41,41,41,42,41,9
630861.189897,82.609000,4138,0,15,15,15,15,14,15,8,5,542,798,1123,1109,900,775,127,23,717,1307,1476,1548,1409,1141,195,36,970,1397,1561,1573,1472,1461,238,44,1024,1313,1413,1453,1469,1507,240,44,792,1417,1468,1609,1662,1489,245,45,596,914,1137,1216,1138,895,148,28,41,42,40,42,41,41,10,5,23,23,23,23,23,23,8,5,60,65,67,68,68,68,10,5,46,50,50,51,50,50,10,0,39,41,41,41,42,41,8
630861.207585,82.627000,4139,5,15,14,15,15,13,15,9,5,542,798,1123,1109,900,775,127,22,718,1308,1475,1547,1410,1140,195,36,970,1398,1561,1573,1472,1461,238,44,1024,1313,1413,1452,1469,1507,240,44,792,1417,1468,1609,1662,1488,245,45,596,914,1135,1216,1138,895,148,28,41,42,41,40,41,41,10,5,23,23,23,23,22,24,8,5,60,65,67,68,68,67,10,0,46,50,50,51,50,50,8,0,39,41,41,41,42,41,9
630861.225768,82.645000,4140,0,15,16,15,15,15,15,7,6,542,798,1123,1109,901,775,127,23,718,1306,1475,1548,1409,1140,195,36,970,1399,1561,1573,1472,1461,238,43,1026,1313,1413,1452,1469,1507,239,44,792,1418,1467,1609,1662,1488,245,45,596,914,1135,1216,1138,895,148,28,41,42,41,40,41,41,10,5,23,22,23,23,23,23,6,0,60,65,67,67,66,66,10,0,46,50,50,50,50,50,8,0,39,41,41,41,42,41,8
630861.239817,82.659000,4141,0,15,16,14,13,13,15,6,6,542,798,1123,1109,901,775,127,23,719,1307,1476,1548,1409,1140,195,36,970,1397,1562,1573,1472,1461,238,44,1026,1313,1414,1453,1469,1507,239,44,792,1416,1467,1610,1662,1486,245,45,596,913,1137,1215,1139,895,148,28,41,42,41,40,41,41,10,0,23,23,23,23,24,23,8,5,59,65,66,67,66,66,11,0,47,50,49,50,50,50,9,5,39,41,42,41,41,41,8
630861.274957,82.694000,4142,5,15,16,14,15,16,15,8,5,543,798,1123,1110,901,775,128,23,719,1307,1476,1548,1409,1140,195,36,970,1399,1562,1574,1472,1461,238,44,1025,1313,1414,1454,1469,1507,239,44,793,1417,1467,1610,1661,1488,245,45,596,913,1136,1215,1137,895,147,28,41,42,41,40,41,41,10,5,23,23,22,23,23,23,9,0,60,65,67,67,66,67,10,0,47,50,49,51,50,50,10,0,39,41,41,41,41,41,9
630861.289029,82.708000,4143,5,15,16,16,15,16,15,8,5,543,798,1122,1110,901,776,128,23,719,1307,1476,1549,1410,1141,195,36,970,1399,1562,1573,1472,1461,237,43,1025,1313,1414,1453,1469,1507,240,44,793,1417,1467,1610,1661,1487,245,45,596,913,1136,1216,1137,895,148,27,40,41,41,41,41,41,9,5,23,24,22,24,24,23,8,5,60,65,67,67,67,66,10,5,47,50,50,51,50,50,9,5,39,41,41,41,41,41,9
630861.308096,82.727000,4144,0,15,16,14,15,16,15,8,5,542,799,1122,1110,901,776,128,23,717,1307,1476,1548,1409,1141,195,36,970,1397,1562,1574,1472,1461,237,43,1025,1313,1414,1453,1469,1507,240,44,792,1417,1467,1610,1661,1487,245,45,596,914,1136,1217,1137,896,147,28,41,41,41,41,41,41,9,6,23,23,22,24,24,23,7,5,60,65,67,67,66,66,11,0,47,50,50,51,50,49,9,0,38,41,41,41,41,41,8
630861.323009,82.742000,4145,0,15,16,16,15,14,15,6,0,543,799,1122,1110,901,776,128,23,718,1307,1475,1548,1411,1141,195,36,970,1397,1562,1574,1472,1461,238,44,1025,1313,1413,1453,1469,1506,240,44,791,1415,1467,1610,1661,1487,245,45,596,913,1136,1217,1137,895,148,28,41,42,41,41,41,41,8,5,22,23,22,23,22,23,8,0,60,65,67,67,66,66,10,0,47,50,50,51,50,49,9,0,38,41,41,41,41,41,9
630861.340193,82.759000,4146,0,14,16,16,15,14,15,7,5,543,798,1123,1110,901,776,128,23,718,1307,1475,1548,1411,1141,195,36,970,1398,1562,1574,1472,1461,237,44,1025,1313,1413,1454,1469,1506,240,44,791,1415,1467,1610,1661,1487,245,45,596,913,1135,1215,1137,894,148,28,41,40,41,41,41,41,10,5,22,22,22,23,23,23,7,0,60,65,67,67,67,66,10,0,47,49,50,51,50,49,9,0,38,41,41,41,41,41,9
630861.357955,82.777000,4147,5,16,15,16,15,14,15,7,6,542,798,1123,1110,901,776,128,23,718,1306,1475,1547,1411,1141,195,36,970,1398,1562,1574,1472,1462,238,44,1025,1313,1413,1454,1469,1507,240,45,792,1416,1467,1610,1661,1487,245,45,596,914,1135,1215,1137,894,148,28,41,41,41,41,41,41,10,6,22,23,23,23,23,23,8,5,60,65,66,67,67,66,11,0,47,49,50,51,50,50,9,5,38,41,41,41,41,41,9
630861.389183,82.808000,4148,0,16,14,15,15,14,15,8,5,543,798,1123,1110,901,775,128,23,719,1306,1475,1548,1411,1141,195,37,972,1399,1562,1574,1473,1461,238,44,1025,1313,1413,1453,1469,1507,240,44,792,1416,1467,1610,1661,1488,245,47,596,913,1135,1213,1137,894,148,28,41,41,42,41,41,41,10,6,22,23,23,23,23,23,8,0,60,65,66,67,65,66,11,0,47,49,50,51,50,50,9,5,39,41,41,41,41,42,9
630861.407415,82.826000,4149,5,15,16,15,13,14,15,7,5,543,798,1122,1110,901,775,128,23,719,1306,1475,1548,1410,1141,195,36,971,1397,1562,1574,1473,1461,238,44,1025,1313,1414,1454,1470,1507,239,44,792,1415,1467,1610,1661,1488,245,47,595,912,1134,1215,1136,894,148,28,41,41,42,41,41,40,9,0,22,22,23,23,23,23,8,0,59,65,65,67,67,66,9,0,46,49,49,51,50,50,9,0,39,41,41,41,41,41,9
630861.423318,82.842000,4150,0,15,13,15,15,14,15,5,5,542,798,1122,1109,901,775,128,23,718,1306,1475,1548,1410,1141,195,36,971,1399,1562,1574,1473,1463,237,44,1025,1315,1414,1454,1470,1508,239,44,792,1415,1468,1610,1662,1488,244,46,596,913,1134,1215,1136,895,148,27,41,41,42,42,42,41,9,6,22,22,23,23,23,23,8,0,59,65,65,67,67,66,10,0,46,49,49,51,50,50,9,0,38,41,41,41,41,41,8
630861.439824,82.859000,4151,0,14,15,14,14,14,15,6,5,543,798,1121,1109,901,775,128,22,718,1306,1475,1548,1410,1141,195,36,970,1397,1562,1574,1473,1464,237,44,1025,1315,1414,1454,1470,1508,239,44,792,1415,1468,1610,1662,1488,244,46,596,913,1134,1215,1136,895,148,27,41,41,42,42,42,41,9,0,22,22,23,23,23,23,8,0,59,65,66,67,67,66,10,5,46,49,49,51,50,50,9,0,38,40,41,41,42,41,9
630861.473186,82.892000,4152,0,16,15,14,14,14,15,6,5,543,798,1121,1109,901,775,128,23,718,1306,1475,1548,1410,1141,195,36,970,1398,1562,1573,1473,1462,237,44,1025,1313,1414,1454,1470,1507,240,44,792,1416,1467,1609,1662,1488,244,45,596,912,1134,1214,1136,895,148,27,41,41,42,42,41,41,9,5,22,22,23,23,24,23,8,0,59,65,66,67,66,66,9,0,46,49,51,51,49,50,10,5,39,40,41,41,40,41,8
630861.489818,82.909000,4153,0,14,13,16,16,14,14,8,6,542,798,1121,1109,901,775,128,23,718,1306,1475,1548,1409,1141,195,36,970,1397,1562,1573,1473,1462,237,44,1025,1313,1414,1454,1470,1508,239,44,792,1416,1467,1609,1661,1487,244,45,596,912,1134,1215,1136,895,148,27,41,41,42,41,41,41,8,5,22,22,23,23,24,23,6,0,59,65,66,67,66,66,10,0,46,51,50,51,50,49,9,5,39,40,41,41,40,41,9
630861.509060,82.928000,4154,0,14,16,15,14,14,14,7,5,543,798,1121,1109,900,776,128,23,718,1305,1475,1548,1409,1140,195,36,970,1397,1563,1573,1473,1462,238,44,1026,1313,1414,1455,1472,1508,241,44,793,1415,1466,1609,1661,1489,245,45,596,912,1134,1216,1137,895,147,28,41,41,41,41,41,41,10,6,22,23,23,23,23,23,8,0,60,65,66,67,67,66,9,5,45,50,50,51,50,49,10,5,39,40,41,41,40,41,8
630861.523754,82.943000,4155,0,14,16,14,16,14,14,6,5,543,797,1121,1109,901,776,128,23,719,1305,1475,1548,1409,1140,194,36,971,1398,1562,1574,1473,1463,238,44,1026,1313,1414,1455,1471,1508,241,44,793,1415,1466,1609,1661,1487,245,45,596,912,1134,1216,1137,895,148,28,41,41,41,41,41,41,9,6,22,23,23,23,23,23,8,0,60,66,66,67,67,66,10,0,47,50,50,51,50,51,10,5,39,41,41,41,40,41,7
630861.541168,82.960000,4156,0,14,16,16,14,14,16,6,5,543,797,1121,1109,901,776,128,23,719,1305,1475,1548,1409,1140,194,36,971,1397,1562,1574,1473,1463,237,45,1026,1313,1414,1454,1471,1509,241,44,792,1415,1466,1609,1660,1488,245,45,596,912,1134,1213,1137,895,148,27,41,41,41,41,41,41,10,5,22,23,23,23,23,23,8,0,59,66,66,67,67,66,9,0,47,50,50,50,50,49,9,0,39,41,41,41,41,41,8
630861.555799,82.975000,4157,0,14,16,16,14,13,16,7,5,543,797,1121,1109,901,775,128,23,719,1305,1475,1548,1409,1140,195,36,971,1399,1562,1574,1473,1464,238,45,1026,1313,1414,1454,1471,1508,241,44,793,1416,1467,1609,1660,1488,245,45,596,912,1135,1214,1137,896,148,27,41,41,41,42,41,39,9,5,23,23,23,23,23,23,7,0,60,66,66,67,66,66,10,0,47,50,50,50,50,49,9,5,39,41,41,41,41,41,9
630861.589999,83.009000,4158,5,13,15,16,13,15,14,9,5,543,797,1121,1109,901,776,128,23,719,1306,1476,1548,1410,1141,195,36,973,1398,1563,1575,1473,1464,238,45,1027,1314,1415,1454,1471,1508,241,44,793,1416,1468,1610,1662,1489,245,45,596,911,1135,1214,1137,896,148,28,41,41,41,42,41,41,9,6,23,23,23,23,23,22,8,0,60,66,66,67,66,66,11,5,47,50,50,51,51,49,9,5,40,41,41,41,41,41,9
