##Session
schema_name,tactile_recording_session
schema_version,1
session_id,20260713_161628_single_device_46359f
session_type,single_device
record_mode,single
device_id,device_001
device_alias,
port_name,
rows,12
cols,8
data_points,96
data_stage,processed_display
has_raw_adc,false
display_mode,adc
record_frequency,0.00
time_base,elapsed_seconds
columns_version,1
##Data
timestamp,elapsed,frame_index,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,ch9,ch10,ch11,ch12,ch13,ch14,ch15,ch16,ch17,ch18,ch19,ch20,ch21,ch22,ch23,ch24,ch25,ch26,ch27,ch28,ch29,ch30,ch31,ch32,ch33,ch34,ch35,ch36,ch37,ch38,ch39,ch40,ch41,ch42,ch43,ch44,ch45,ch46,ch47,ch48,ch49,ch50,ch51,ch52,ch53,ch54,ch55,ch56,ch57,ch58,ch59,ch60,ch61,ch62,ch63,ch64,ch65,ch66,ch67,ch68,ch69,ch70,ch71,ch72,ch73,ch74,ch75,ch76,ch77,ch78,ch79,ch80,ch81,ch82,ch83,ch84,ch85,ch86,ch87,ch88,ch89,ch90,ch91,ch92,ch93,ch94,ch95
631277.024690,137.502000,6872,0,8,0,0,0,0,0,0,5,36,38,38,38,38,37,8,0,46,49,50,49,49,49,8,0,821,1337,1457,1412,1231,883,153,29,1304,1537,1603,1756,1674,1127,200,38,1251,1781,1667,1910,1947,1473,255,49,1236,1819,1976,2039,1900,1449,254,49,1094,1791,2085,2038,1867,1161,212,42,718,966,1332,1301,1001,772,133,26,42,43,43,43,43,42,9,5,22,22,23,23,22,22,8,5,41,42,44,43,43,42,9
631277.039507,137.517000,6873,0,6,0,0,0,0,0,0,5,36,38,38,38,38,37,6,5,47,49,49,49,49,49,8,5,820,1337,1457,1412,1231,883,153,29,1304,1536,1602,1756,1674,1127,198,38,1250,1781,1667,1910,1947,1473,255,49,1236,1819,1976,2040,1901,1449,255,49,1094,1791,2085,2038,1867,1161,212,42,718,966,1332,1302,1001,772,133,26,43,44,44,44,44,42,10,0,22,23,23,23,22,22,8,5,41,44,44,43,43,43,9
631277.055479,137.533000,6874,0,7,0,0,0,0,0,0,5,37,38,38,39,38,38,8,5,47,50,49,49,49,49,7,5,821,1337,1457,1412,1231,883,153,29,1305,1536,1603,1756,1674,1127,199,38,1252,1782,1667,1910,1948,1474,255,49,1236,1819,1977,2039,1901,1449,255,49,1095,1791,2085,2038,1867,1161,211,41,718,965,1330,1301,1001,772,133,26,43,43,44,43,43,43,9,5,22,23,23,23,22,22,8,5,41,44,44,43,43,43,9
631277.072758,137.550000,6875,0,7,0,0,0,0,0,0,5,37,38,39,38,38,39,8,5,47,50,49,49,48,48,9,5,821,1335,1457,1412,1230,882,153,29,1305,1536,1602,1756,1675,1126,199,38,1252,1782,1667,1910,1948,1471,255,49,1236,1819,1976,2039,1901,1449,254,49,1095,1790,2085,2037,1867,1161,212,41,718,966,1330,1301,1001,771,133,26,43,44,44,44,43,43,10,0,21,22,21,22,22,22,8,5,41,43,43,44,43,43,9
631277.106708,137.584000,6876,0,6,0,0,0,0,0,0,5,37,38,39,38,38,38,8,5,47,49,50,50,50,49,9,5,821,1336,1457,1412,1231,882,153,29,1304,1536,1602,1756,1674,1126,199,39,1252,1780,1667,1910,1948,1472,255,49,1237,1819,1977,2039,1901,1449,255,49,1095,1790,2086,2037,1867,1161,211,42,718,966,1330,1301,1001,772,133,26,43,44,44,43,43,42,10,0,21,22,21,23,22,23,8,5,41,43,43,44,43,42,8
631277.122304,137.600000,6877,5,8,0,0,0,0,0,0,6,37,38,39,39,38,38,8,5,47,50,50,50,50,49,9,5,821,1338,1458,1412,1231,882,153,29,1305,1535,1604,1756,1674,1126,199,39,1252,1780,1667,1910,1947,1473,255,49,1237,1820,1977,2039,1901,1449,255,49,1095,1789,2086,2037,1866,1160,211,41,718,966,1330,1301,1001,772,133,26,43,43,43,43,43,42,9,5,21,22,21,22,22,22,8,5,41,43,43,43,43,42,8
631277.140274,137.618000,6878,0,8,0,0,0,0,0,0,5,37,37,38,37,38,38,8,5,47,49,50,49,49,49,8,0,821,1338,1458,1412,1231,882,153,29,1305,1536,1602,1755,1674,1125,199,38,1252,1780,1667,1909,1948,1472,253,49,1237,1819,1976,2039,1901,1448,254,49,1095,1790,2085,2037,1867,1160,211,42,718,966,1330,1302,1001,772,133,26,43,43,43,43,43,42,9,0,21,22,21,22,22,22,8,5,40,43,43,43,43,42,8
631277.158545,137.636000,6879,0,6,0,0,5,5,0,0,5,37,38,38,39,39,37,9,0,47,49,50,49,49,48,8,0,821,1338,1458,1413,1231,884,153,29,1305,1536,1602,1757,1674,1125,198,38,1252,1781,1667,1910,1948,1472,254,49,1237,1819,1976,2040,1901,1448,254,49,1095,1790,2086,2038,1867,1160,212,41,718,966,1331,1302,1001,772,133,26,43,44,43,43,43,42,8,0,21,22,22,23,21,22,7,5,40,43,43,43,43,43,8
631277.173090,137.650000,6880,0,5,0,0,0,0,0,0,6,38,38,40,39,39,39,7,0,47,49,50,49,49,48,8,5,821,1338,1458,1413,1233,884,153,29,1305,1536,1602,1756,1674,1125,198,38,1252,1781,1668,1911,1948,1472,255,49,1237,1819,1976,2039,1900,1448,255,49,1096,1789,2087,2038,1867,1161,211,41,718,966,1331,1302,1001,772,133,26,43,44,43,43,43,42,9,0,22,22,22,22,21,22,8,5,40,43,43,44,43,43,8
631277.206350,137.684000,6881,0,6,5,0,0,0,0,0,5,38,40,40,40,40,39,8,0,47,49,50,49,49,48,9,5,821,1338,1458,1413,1232,883,153,29,1305,1536,1601,1756,1674,1125,198,38,1252,1780,1668,1909,1948,1472,255,49,1237,1820,1976,2039,1900,1447,254,49,1096,1790,2086,2037,1866,1161,211,41,717,966,1330,1301,1001,772,133,26,42,44,43,43,43,42,9,0,22,22,22,22,21,22,8,5,42,43,43,43,43,43,8
631277.222480,137.700000,6882,0,6,0,0,0,0,0,0,5,38,38,38,39,39,38,8,6,46,48,49,49,49,48,8,5,822,1337,1457,1412,1232,883,153,29,1305,1536,1601,1755,1674,1125,198,38,1253,1780,1668,1910,1949,1472,255,49,1237,1819,1977,2039,1900,1448,254,50,1096,1789,2086,2037,1867,1161,211,41,717,966,1329,1302,1001,772,133,26,42,43,43,43,43,42,9,0,22,22,22,22,22,22,8,5,42,43,44,43,43,43,9
631277.240043,137.717000,6883,5,8,0,0,0,0,0,0,6,37,38,39,39,39,38,8,5,47,48,49,49,51,49,8,5,822,1337,1458,1412,1232,883,153,29,1304,1536,1601,1756,1673,1126,199,38,1253,1780,1668,1910,1949,1472,255,49,1237,1819,1975,2039,1901,1448,255,50,1096,1790,2087,2038,1866,1161,211,42,717,965,1329,1302,1001,772,133,26,42,44,44,43,43,42,10,5,21,22,22,22,22,22,7,0,42,43,43,43,43,43,8
631277.258422,137.736000,6884,0,6,0,0,0,0,0,0,7,37,38,38,39,39,38,8,5,47,49,49,49,51,49,9,0,822,1337,1458,1412,1232,883,153,29,1304,1536,1602,1755,1673,1125,199,39,1253,1780,1667,1910,1948,1472,255,49,1237,1819,1975,2039,1899,1448,255,50,1096,1790,2087,2038,1866,1161,211,42,717,965,1329,1302,1000,772,133,26,42,44,43,44,43,42,9,0,21,22,22,22,22,22,8,5,42,42,43,43,43,43,8
631277.272876,137.750000,6885,5,7,0,0,0,0,0,0,5,37,38,39,39,39,38,8,0,46,49,49,49,49,49,10,0,822,1337,1458,1412,1232,883,153,29,1304,1536,1602,1756,1673,1125,199,39,1253,1780,1667,1909,1948,1472,255,49,1238,1819,1976,2039,1899,1448,254,49,1096,1790,2087,2038,1866,1160,211,42,717,965,1329,1302,999,772,133,26,42,44,43,44,43,42,10,0,21,22,22,22,22,21,8,6,41,42,43,43,43,43,8
631277.305802,137.783000,6886,5,6,5,0,0,0,0,0,5,37,39,38,39,39,38,8,5,47,49,50,50,49,49,8,5,822,1338,1458,1413,1232,883,154,29,1303,1535,1602,1756,1673,1125,199,39,1253,1780,1666,1909,1949,1472,255,49,1238,1819,1976,2039,1900,1448,254,49,1096,1790,2087,2038,1866,1160,211,42,717,966,1330,1301,999,772,133,26,42,44,43,44,43,42,10,0,21,22,21,22,22,21,8,5,41,42,43,43,43,43,8
631277.322855,137.800000,6887,5,6,0,0,0,0,0,0,0,37,39,38,38,38,38,9,5,47,50,50,50,49,49,9,0,822,1339,1459,1413,1232,883,153,29,1305,1535,1601,1756,1673,1125,199,37,1253,1780,1667,1909,1949,1472,255,48,1237,1820,1976,2039,1900,1448,254,50,1096,1790,2087,2038,1865,1160,212,42,717,966,1330,1301,1000,772,133,26,43,43,43,44,43,43,10,5,21,22,21,22,22,21,9,5,42,43,45,43,42,43,9
631277.339406,137.817000,6888,0,5,5,0,0,0,0,0,6,36,39,38,38,38,38,9,5,47,50,50,51,49,49,9,5,822,1338,1458,1412,1230,883,153,29,1305,1535,1601,1755,1673,1125,199,37,1253,1780,1667,1910,1949,1473,255,49,1237,1820,1976,2039,1899,1449,255,50,1096,1792,2087,2038,1865,1161,211,42,719,966,1330,1301,1000,772,133,26,43,43,44,44,42,43,9,5,21,22,21,22,22,21,8,5,41,43,43,43,43,42,8
631277.355823,137.833000,6889,5,6,0,0,0,0,0,0,6,36,37,38,37,38,37,8,0,47,50,50,51,49,49,9,5,822,1338,1459,1413,1231,884,153,29,1305,1535,1601,1755,1673,1125,198,37,1253,1780,1667,1912,1949,1475,255,49,1237,1817,1975,2039,1899,1449,255,49,1096,1791,2087,2037,1863,1161,211,42,719,965,1329,1301,999,771,133,26,42,43,43,44,42,42,10,5,21,22,21,21,22,21,8,5,41,43,43,43,43,42,9
631277.373714,137.851000,6890,0,8,0,0,0,0,0,0,5,36,37,38,37,38,37,9,6,47,50,49,48,49,47,9,0,822,1337,1459,1412,1231,884,153,29,1305,1535,1601,1754,1673,1125,198,37,1253,1780,1667,1911,1947,1474,255,49,1237,1818,1975,2039,1899,1448,253,49,1096,1791,2086,2037,1862,1160,211,42,719,965,1329,1302,1000,771,133,26,42,43,43,44,42,42,8,0,21,22,21,21,22,21,8,5,41,43,43,43,43,42,8
631277.405763,137.883000,6891,0,8,0,0,0,0,0,0,5,36,37,38,37,38,37,7,5,46,48,49,48,48,47,9,5,822,1336,1457,1412,1230,883,153,29,1304,1535,1602,1755,1672,1126,198,38,1254,1780,1667,1911,1948,1474,255,49,1237,1818,1975,2039,1899,1448,255,49,1097,1791,2084,2037,1864,1161,211,41,718,965,1329,1302,1000,771,133,26,42,43,43,43,42,42,10,0,21,21,21,21,22,21,8,5,41,43,43,43,43,42,9
631277.407381,137.885000,6892,0,8,0,0,0,0,0,0,5,36,38,38,37,37,38,8,5,45,48,49,48,48,47,8,0,822,1335,1457,1412,1230,882,153,29,1304,1535,1602,1755,1673,1125,199,38,1254,1780,1667,1911,1948,1474,255,49,1237,1818,1974,2039,1900,1449,254,49,1097,1791,2084,2037,1865,1161,211,41,718,965,1329,1302,1000,772,133,26,42,43,43,44,43,42,10,5,21,22,22,21,22,21,9,5,41,44,43,43,43,42,7
631277.438970,137.916000,6893,0,7,0,0,0,0,0,0,5,36,39,38,38,39,38,9,5,45,48,48,49,48,47,9,0,822,1336,1457,1412,1232,883,153,29,1304,1535,1602,1756,1673,1127,199,38,1253,1780,1668,1911,1949,1474,255,49,1238,1818,1974,2039,1900,1450,255,49,1097,1791,2084,2037,1866,1161,211,41,718,966,1330,1302,1001,772,133,26,43,43,43,43,43,42,10,0,22,22,22,21,22,22,7,5,41,44,43,43,43,42,9
631277.455960,137.933000,6894,5,7,0,0,0,0,0,0,6,36,39,38,38,39,38,9,5,45,48,47,48,48,46,8,5,822,1335,1457,1411,1231,882,153,29,1304,1535,1602,1756,1673,1127,199,39,1254,1782,1668,1911,1950,1473,255,49,1239,1818,1974,2039,1900,1449,255,50,1097,1792,2084,2038,1866,1161,211,41,718,967,1330,1302,1001,772,133,26,42,43,43,44,43,42,10,6,22,22,22,22,23,22,8,5,41,43,43,43,43,42,8
631277.472871,137.950000,6895,5,6,0,0,0,0,0,0,5,36,39,37,38,39,37,9,0,45,47,48,48,48,47,9,0,821,1335,1456,1411,1231,882,153,29,1304,1536,1601,1756,1673,1125,199,39,1254,1782,1668,1911,1950,1473,255,49,1239,1819,1974,2039,1900,1450,254,49,1097,1792,2084,2037,1866,1161,211,41,718,965,1329,1302,1001,772,133,26,42,43,43,43,43,42,9,5,21,23,22,22,22,22,8,5,41,43,42,43,43,42,8
631277.505399,137.983000,6896,0,6,0,0,0,0,0,0,5,36,39,37,38,39,37,8,0,45,47,48,48,48,46,8,5,821,1335,1455,1411,1231,882,153,29,1305,1535,1601,1756,1673,1127,199,38,1254,1781,1668,1911,1950,1474,255,49,1238,1819,1974,2038,1900,1450,255,48,1098,1791,2085,2037,1866,1161,211,41,718,965,1330,1302,1001,772,133,26,42,43,43,43,43,42,9,0,22,22,22,22,22,22,8,5,40,43,43,43,43,42,8
631277.522232,138.000000,6897,0,8,0,0,0,0,0,0,5,36,39,38,37,38,37,8,0,45,47,48,47,47,46,8,5,821,1335,1455,1411,1231,882,153,29,1304,1535,1601,1757,1674,1127,199,38,1254,1781,1668,1911,1950,1473,255,48,1238,1819,1974,2038,1900,1449,255,49,1098,1791,2085,2037,1866,1160,211,41,718,965,1329,1302,1001,772,133,26,42,42,43,43,43,42,9,5,22,22,22,21,22,22,8,5,41,43,43,42,43,43,8
631277.539664,138.017000,6898,5,8,0,0,0,0,0,0,5,36,39,38,37,38,37,8,5,44,46,47,47,47,46,8,0,821,1333,1455,1411,1230,881,153,28,1304,1535,1601,1757,1674,1125,199,38,1256,1781,1669,1911,1950,1473,254,48,1240,1818,1974,2038,1900,1449,255,49,1098,1791,2085,2037,1866,1161,211,41,718,965,1330,1302,1001,771,133,26,42,43,43,44,43,43,10,0,22,22,22,21,22,22,9,0,41,43,43,42,42,43,8
631277.556328,138.034000,6899,0,6,0,0,0,0,0,0,5,36,39,38,39,38,38,8,5,44,46,47,46,46,46,9,5,821,1334,1456,1411,1230,883,153,28,1304,1535,1602,1757,1674,1127,198,38,1255,1781,1668,1911,1950,1474,255,49,1239,1818,1975,2038,1900,1449,255,49,1098,1791,2085,2037,1866,1161,210,42,718,965,1330,1302,1001,771,133,26,42,43,43,43,42,43,10,5,21,22,22,21,21,21,8,5,41,42,43,43,44,43,9
631277.556864,138.034000,6900,0,6,0,0,0,0,0,0,6,36,38,37,39,38,38,9,0,43,46,46,45,46,46,8,6,821,1334,1456,1411,1230,883,153,28,1304,1535,1602,1757,1674,1127,198,38,1255,1782,1668,1911,1950,1473,255,49,1239,1818,1976,2038,1900,1449,255,49,1098,1792,2086,2039,1866,1161,212,42,719,965,1330,1303,1001,772,133,26,42,43,43,43,42,43,10,5,21,22,22,22,22,22,8,5,41,42,43,43,44,43,9
631277.605802,138.083000,6901,5,5,0,0,0,0,5,0,5,36,38,37,38,39,38,9,5,43,45,46,47,47,46,9,5,821,1334,1457,1412,1231,883,153,29,1304,1536,1603,1756,1674,1126,198,38,1255,1781,1668,1911,1949,1473,255,49,1239,1818,1976,2040,1900,1449,255,49,1098,1793,2086,2039,1866,1161,212,42,719,967,1330,1305,1002,773,134,26,42,43,43,44,42,42,10,5,22,22,22,22,23,22,9,5,41,42,43,43,44,43,9
631277.606635,138.084000,6902,5,6,0,0,0,0,0,0,6,36,38,37,37,38,37,9,5,43,46,47,47,47,46,8,5,821,1334,1457,1412,1232,883,153,29,1304,1536,1603,1756,1676,1128,199,38,1255,1781,1668,1911,1951,1474,255,49,1239,1818,1976,2040,1900,1451,255,49,1098,1793,2086,2039,1866,1161,212,42,719,965,1329,1304,1001,773,133,26,42,43,43,44,42,42,10,5,21,22,22,22,22,22,8,0,41,42,42,43,43,43,9
631277.639119,138.116000,6903,0,5,5,0,0,0,0,0,5,36,38,37,37,37,37,8,5,43,46,47,47,47,46,8,5,823,1336,1458,1412,1231,883,153,29,1304,1536,1603,1756,1675,1125,199,37,1255,1783,1669,1911,1949,1473,255,49,1239,1820,1976,2039,1900,1450,254,50,1098,1793,2085,2039,1866,1161,212,42,720,965,1329,1304,1001,772,133,26,42,43,43,44,42,42,9,5,22,22,22,23,23,22,8,5,40,42,42,43,43,42,9
631277.656920,138.134000,6904,0,6,0,0,0,0,0,0,6,36,38,39,37,37,37,8,5,44,47,48,47,47,46,10,5,822,1333,1455,1410,1228,881,153,29,1304,1534,1602,1755,1673,1126,199,37,1255,1781,1669,1910,1949,1473,255,49,1239,1819,1975,2039,1900,1450,255,50,1098,1793,2087,2039,1867,1162,211,42,720,966,1331,1304,1001,772,133,26,42,43,43,43,42,42,10,5,22,23,22,22,23,22,7,5,40,42,42,43,43,42,9
631277.675146,138.152000,6905,0,8,0,0,0,0,0,0,5,36,38,37,37,37,36,8,5,44,46,46,47,47,45,8,0,821,1334,1457,1412,1228,882,154,32,1304,1534,1602,1755,1673,1128,199,38,1256,1781,1669,1910,1949,1473,255,49,1240,1819,1975,2039,1899,1450,254,50,1098,1791,2087,2039,1867,1162,211,42,720,965,1331,1304,1001,772,133,26,42,43,43,43,42,42,9,0,22,23,22,22,23,22,8,5,41,42,43,43,43,42,8
631277.692914,138.170000,6906,0,7,0,0,0,0,0,0,5,35,38,37,38,37,36,8,5,44,46,46,47,47,46,9,0,821,1336,1457,1412,1230,882,154,29,1304,1536,1603,1756,1673,1127,199,39,1256,1783,1669,1910,1949,1471,253,49,1241,1820,1976,2038,1899,1450,254,50,1098,1791,2087,2039,1866,1161,212,42,721,967,1331,1306,1001,772,134,26,42,43,43,44,43,42,10,0,22,22,22,22,23,22,8,0,41,42,43,42,43,42,9
631277.723028,138.201000,6907,0,6,0,0,0,0,0,0,5,35,38,37,37,37,36,8,5,44,47,46,47,45,45,9,0,821,1336,1458,1413,1231,883,154,29,1304,1535,1603,1756,1673,1126,199,39,1256,1781,1669,1910,1949,1473,254,49,1239,1820,1975,2038,1900,1449,255,50,1097,1791,2087,2040,1868,1162,212,42,720,966,1331,1305,1002,773,133,27,43,43,43,44,43,43,9,5,22,23,22,23,23,22,8,6,41,43,43,42,43,42,9
631277.739737,138.217000,6908,0,6,0,0,0,0,0,0,7,35,37,37,37,37,36,8,0,44,47,47,47,45,45,9,5,822,1337,1458,1413,1231,883,154,29,1304,1535,1603,1756,1673,1126,199,38,1256,1781,1669,1910,1949,1475,255,50,1239,1819,1975,2038,1900,1449,254,49,1098,1792,2087,2040,1867,1163,212,42,719,966,1332,1305,1002,773,133,26,42,43,43,43,43,43,9,0,21,23,22,23,23,23,9,5,41,43,43,42,43,43,8
631277.757664,138.235000,6909,0,6,0,0,0,5,0,0,5,35,38,37,37,37,36,8,5,44,46,48,47,45,45,8,5,822,1337,1458,1413,1231,883,154,32,1303,1536,1603,1756,1673,1126,199,38,1256,1781,1669,1910,1948,1474,255,49,1237,1821,1975,2038,1898,1449,254,49,1098,1792,2088,2040,1867,1162,212,42,719,966,1332,1305,1002,773,133,26,43,43,43,44,43,42,10,5,24,23,22,22,22,23,6,0,41,43,43,42,43,43,8
631277.772881,138.250000,6910,0,8,0,0,0,0,0,0,6,35,38,37,37,37,36,8,5,44,46,46,46,45,45,9,0,821,1337,1458,1413,1229,882,153,30,1303,1535,1602,1756,1671,1125,197,38,1255,1781,1669,1911,1948,1473,255,49,1237,1819,1975,2038,1899,1449,254,49,1098,1792,2087,2040,1867,1162,212,42,719,966,1332,1305,1002,772,133,26,43,44,43,44,42,42,11,6,22,23,22,22,22,22,7,5,41,43,43,42,43,43,9
631277.808157,138.286000,6911,0,6,0,0,0,0,0,0,5,35,37,37,36,37,36,9,0,43,46,46,45,45,45,10,5,821,1336,1457,1413,1230,883,153,29,1301,1535,1602,1756,1672,1126,197,38,1254,1781,1669,1911,1949,1475,255,49,1237,1819,1975,2038,1900,1449,255,49,1097,1792,2087,2041,1868,1161,212,42,717,966,1331,1305,1002,773,133,26,43,43,43,44,42,42,10,5,22,21,21,22,22,22,8,0,41,43,43,42,43,42,9
631277.822934,138.300000,6912,0,7,0,0,0,0,0,0,6,36,37,37,37,37,36,9,5,43,46,45,45,45,45,8,5,821,1336,1457,1413,1232,884,153,29,1303,1536,1603,1755,1672,1127,199,38,1254,1781,1669,1911,1949,1474,255,49,1238,1820,1975,2038,1899,1449,255,49,1097,1793,2089,2042,1868,1162,211,42,718,966,1331,1305,1002,773,133,26,42,44,43,43,43,42,8,5,22,21,22,22,22,21,8,5,41,43,42,42,43,42,8
631277.840474,138.318000,6913,0,6,0,0,0,0,0,0,6,36,37,37,38,38,38,9,5,43,46,45,45,45,45,8,5,821,1335,1457,1413,1231,883,153,28,1303,1536,1603,1756,1672,1125,199,38,1254,1781,1669,1909,1949,1473,255,49,1238,1820,1975,2040,1899,1449,255,50,1097,1793,2088,2042,1869,1162,211,41,718,966,1331,1305,1002,773,133,27,42,44,43,43,43,42,9,5,22,22,22,22,22,22,8,6,41,43,42,42,43,42,9
631277.857536,138.335000,6914,0,6,0,0,0,0,0,0,5,35,37,37,38,38,38,9,0,43,45,47,46,46,45,9,5,821,1335,1457,1411,1230,883,153,28,1303,1536,1602,1755,1673,1126,199,38,1254,1781,1669,1910,1949,1474,254,49,1238,1820,1975,2040,1899,1450,254,49,1097,1793,2087,2041,1869,1162,211,42,718,966,1331,1305,1002,773,133,26,42,44,43,43,42,42,10,0,22,22,22,21,22,21,7,5,41,42,42,42,43,42,9
631277.872805,138.350000,6915,0,8,0,0,0,0,0,5,5,35,37,37,38,38,36,8,0,43,46,47,45,46,45,9,5,821,1336,1457,1412,1230,883,153,28,1303,1536,1602,1756,1673,1126,199,38,1254,1781,1668,1911,1949,1474,255,49,1238,1819,1976,2040,1900,1450,254,49,1097,1791,2088,2042,1869,1162,212,42,719,966,1331,1305,1002,773,133,25,42,44,43,41,42,42,9,0,22,22,22,21,21,21,8,5,41,41,42,42,43,42,8
631277.906939,138.384000,6916,5,6,0,0,0,0,0,0,5,35,37,37,38,37,36,9,0,43,46,46,45,46,44,8,5,821,1336,1456,1412,1230,883,153,28,1304,1535,1602,1756,1673,1126,199,38,1255,1781,1668,1911,1949,1473,256,49,1238,1819,1976,2039,1900,1450,255,49,1097,1792,2089,2042,1868,1161,212,42,719,966,1332,1307,1004,773,133,25,42,43,43,42,42,42,9,5,21,22,22,21,21,22,7,0,41,41,43,42,43,42,8
631277.922637,138.400000,6917,0,5,0,0,0,0,0,0,5,35,37,37,38,37,36,9,0,43,46,46,46,46,44,9,0,821,1335,1456,1413,1231,883,153,29,1304,1535,1602,1756,1673,1127,200,38,1253,1781,1668,1911,1949,1475,256,49,1238,1819,1975,2039,1900,1450,255,49,1097,1792,2089,2042,1869,1162,211,42,719,966,1332,1304,1002,773,133,28,42,43,43,43,42,44,9,5,21,22,22,22,22,21,8,5,41,42,43,43,43,42,8
631277.940395,138.418000,6918,0,8,0,0,0,0,0,0,5,35,37,37,37,37,36,8,6,44,46,46,46,46,44,8,5,821,1335,1456,1413,1231,883,153,29,1304,1535,1602,1756,1673,1126,199,38,1253,1780,1668,1911,1950,1475,256,49,1237,1819,1975,2039,1900,1450,255,49,1097,1792,2089,2042,1869,1162,211,42,719,966,1331,1305,1002,773,133,27,42,43,44,43,43,42,10,5,21,21,22,22,22,21,8,0,41,42,43,43,43,42,8
631277.957049,138.434000,6919,0,7,0,0,0,0,0,0,5,35,37,37,37,37,36,9,5,44,47,47,46,47,45,8,5,821,1336,1457,1413,1231,883,154,29,1304,1536,1603,1757,1672,1128,199,37,1253,1780,1668,1911,1949,1475,256,49,1237,1820,1975,2039,1899,1450,254,49,1097,1793,2089,2042,1867,1162,211,42,719,967,1332,1305,1002,773,134,27,43,44,44,43,43,43,9,0,21,21,22,22,21,21,8,5,41,42,43,43,43,42,9
631277.972985,138.451000,6920,0,6,0,0,0,0,0,0,5,35,37,37,37,37,36,8,5,44,47,48,48,48,47,8,5,821,1335,1457,1413,1231,883,154,29,1306,1536,1603,1757,1673,1127,199,37,1254,1780,1670,1911,1949,1474,256,49,1238,1820,1976,2040,1899,1449,254,49,1097,1793,2089,2042,1868,1162,212,42,719,967,1332,1306,1002,773,134,27,43,43,44,43,43,44,9,5,22,22,22,22,21,22,6,5,41,42,42,43,43,42,9
631278.005506,138.483000,6921,0,6,0,0,0,0,0,0,6,35,36,37,37,37,36,8,5,44,47,48,48,47,46,9,0,821,1336,1458,1414,1231,883,154,29,1306,1536,1603,1757,1673,1127,199,38,1254,1781,1669,1912,1950,1474,256,49,1238,1820,1976,2040,1899,1449,254,49,1097,1793,2089,2042,1867,1162,211,41,720,967,1332,1306,1002,773,133,27,43,43,43,43,43,43,10,5,22,22,22,22,22,22,8,5,41,42,42,43,43,42,9
631278.022361,138.500000,6922,5,7,5,0,0,0,0,0,6,36,36,37,37,37,36,9,5,44,47,47,46,47,45,9,5,821,1336,1458,1414,1230,883,154,29,1305,1537,1603,1757,1673,1126,199,38,1253,1781,1669,1912,1949,1473,254,49,1238,1820,1976,2040,1899,1449,253,49,1097,1794,2089,2042,1867,1161,211,42,721,967,1332,1307,1002,772,135,27,42,43,43,43,43,43,10,5,22,22,22,23,23,22,7,5,41,42,43,43,43,42,9
631278.043890,138.521000,6923,0,6,0,0,0,0,0,0,5,36,37,37,37,37,36,9,5,43,46,47,46,46,45,9,5,821,1336,1458,1414,1231,883,154,29,1307,1537,1603,1757,1673,1126,199,38,1253,1781,1670,1912,1949,1473,255,49,1238,1820,1976,2040,1900,1450,254,49,1097,1792,2089,2042,1867,1162,211,42,720,967,1333,1308,1003,774,134,27,42,43,43,43,43,43,9,5,22,22,22,23,23,22,8,6,41,43,43,43,43,42,9
631278.056368,138.534000,6924,0,6,5,0,0,0,0,0,6,35,37,37,37,37,36,8,5,44,46,46,46,46,45,8,5,821,1336,1458,1414,1231,883,154,29,1306,1537,1603,1757,1673,1126,199,38,1253,1780,1670,1911,1947,1474,255,48,1238,1820,1976,2039,1899,1450,255,49,1097,1792,2088,2042,1866,1162,211,42,720,967,1332,1307,1003,774,134,27,43,43,43,44,43,43,9,0,21,22,22,23,23,22,8,5,42,44,43,43,44,42,8
631278.072947,138.550000,6925,5,6,0,0,0,0,0,0,5,35,37,37,37,38,36,8,5,44,46,46,46,46,45,9,5,821,1336,1458,1415,1232,883,154,29,1305,1537,1603,1757,1673,1126,199,38,1254,1780,1669,1911,1948,1474,255,48,1237,1820,1977,2040,1899,1449,255,49,1097,1793,2088,2040,1866,1161,211,42,720,968,1333,1308,1003,773,133,27,43,43,43,44,43,43,11,0,22,22,23,23,22,22,8,5,41,43,43,43,44,42,9
631278.106473,138.584000,6926,5,5,0,0,0,0,5,0,5,35,37,37,37,38,36,7,5,44,46,46,46,46,45,9,5,821,1336,1458,1415,1231,883,155,29,1303,1536,1603,1756,1673,1126,199,38,1254,1780,1669,1911,1948,1473,255,48,1237,1820,1977,2039,1899,1450,254,49,1097,1792,2089,2040,1866,1161,211,42,720,969,1333,1307,1004,774,133,25,43,43,43,43,43,43,9,5,21,22,21,22,22,21,8,0,41,43,43,43,44,42,7
631278.122462,138.600000,6927,0,5,0,0,0,0,0,0,5,35,37,37,36,38,36,8,5,44,46,46,45,46,45,8,5,820,1336,1458,1414,1231,883,153,29,1303,1536,1603,1756,1673,1127,199,38,1253,1781,1670,1910,1948,1473,255,48,1238,1820,1977,2039,1899,1450,254,49,1097,1792,2088,2041,1868,1162,211,42,720,969,1333,1309,1004,774,133,25,42,43,43,43,43,42,9,0,21,22,21,22,22,21,8,0,41,43,43,43,43,42,8
