##设备信息
设备名称,自适应设备
行数,12
列数,8
数据点数,96
显示模式,ADC
下位机基准单位,raw
上位机展示单位,raw
录制频率,raw
录制时间,2026年07月10日_14时35分54秒
##数据开始
时间戳,通道1,通道2,通道3,通道4,通道5,通道6,通道7,通道8,通道9,通道10,通道11,通道12,通道13,通道14,通道15,通道16,通道17,通道18,通道19,通道20,通道21,通道22,通道23,通道24,通道25,通道26,通道27,通道28,通道29,通道30,通道31,通道32,通道33,通道34,通道35,通道36,通道37,通道38,通道39,通道40,通道41,通道42,通道43,通道44,通道45,通道46,通道47,通道48,通道49,通道50,通道51,通道52,通道53,通道54,通道55,通道56,通道57,通道58,通道59,通道60,通道61,通道62,通道63,通道64,通道65,通道66,通道67,通道68,通道69,通道70,通道71,通道72,通道73,通道74,通道75,通道76,通道77,通道78,通道79,通道80,通道81,通道82,通道83,通道84,通道85,通道86,通道87,通道88,通道89,通道90,通道91,通道92,通道93,通道94,通道95,通道96,总值,最小值,最大值,平均值,受力面积,RSD,重心X,重心Y
14时36分09秒.452,5,43,44,45,44,40,22,5,4,21,22,21,21,21,16,5,4,6,5,6,5,5,5,5,5,6,7,5,5,5,5,5,6,986,938,992,813,153,33,6,5,1103,1271,1355,1425,164,32,5,5,959,995,1371,1413,175,33,4,6,1116,1248,1576,1447,169,33,5,4,1100,1393,1564,1393,164,33,5,6,670,861,796,664,150,32,6,5,80,80,82,81,68,26,5,5,75,76,77,76,60,23,6,29971.0,4.0,1576.0,312.2,96.0,1.6030258852660164,3.213456392288208,6.984301567077637
14时36分09秒.551,6,43,45,45,45,40,22,5,5,21,22,22,21,21,16,5,5,4,6,5,5,5,5,6,5,6,5,5,5,6,5,4,5,988,935,989,812,153,33,6,5,1103,1271,1355,1425,164,33,6,5,958,995,1371,1414,174,33,6,5,1116,1249,1576,1447,169,33,5,5,1100,1393,1564,1393,165,33,6,5,671,861,797,664,150,32,5,6,80,81,82,81,68,25,6,6,75,76,77,76,60,23,6,29977.0,4.0,1576.0,312.26,96.0,1.6024973612331106,3.213456392288208,6.984301567077637
14时36分09秒.652,5,43,45,45,45,40,22,5,6,21,22,22,22,20,16,5,6,5,5,5,6,5,5,5,5,6,6,5,6,5,5,5,6,986,933,989,812,153,33,5,5,1104,1270,1355,1425,164,33,5,6,959,995,1373,1415,174,33,6,5,1116,1248,1577,1450,167,33,5,6,1101,1393,1564,1393,165,33,6,5,667,859,796,662,151,33,5,5,80,81,81,79,68,25,5,6,76,77,77,77,60,24,4,29973.0,4.0,1577.0,312.22,96.0,1.602809224804617,3.2132418155670166,6.983635425567627
14时36分09秒.751,5,43,45,45,45,40,22,6,5,21,22,22,21,20,16,5,5,6,5,6,5,5,6,5,5,5,6,6,5,5,6,5,5,984,933,987,811,153,33,5,5,1104,1272,1355,1425,164,33,6,4,959,995,1373,1415,174,33,4,4,1115,1248,1577,1450,169,32,6,4,1101,1393,1564,1393,165,32,5,6,668,860,796,665,150,33,5,5,80,81,82,81,68,25,5,5,76,77,78,78,61,23,6,29973.0,4.0,1577.0,312.22,96.0,1.6028558929658732,3.2132418155670166,6.983635425567627
14时36分09秒.852,5,43,45,45,45,40,22,6,6,21,22,22,21,20,16,6,5,5,6,5,5,6,5,6,6,6,5,6,6,5,6,5,5,986,934,989,812,153,32,6,5,1104,1271,1355,1425,164,32,6,5,960,995,1373,1413,174,33,5,6,1115,1248,1581,1450,168,32,5,5,1101,1393,1564,1393,165,32,6,6,669,860,795,664,150,32,6,7,80,81,84,82,71,25,5,5,77,77,78,78,61,23,5,29995.0,5.0,1581.0,312.45,96.0,1.601782437352668,3.2132418155670166,6.983635425567627
14时36分09秒.952,5,43,45,45,44,40,22,5,6,22,22,22,21,20,15,4,5,6,5,6,6,5,5,5,5,6,5,5,6,5,5,5,5,986,935,987,811,153,32,5,5,1104,1273,1355,1425,164,32,6,5,959,994,1373,1413,175,33,4,5,1115,1248,1581,1450,169,32,5,5,1101,1394,1564,1393,165,32,6,6,670,862,796,665,150,32,5,4,79,82,84,83,69,25,5,5,77,77,78,79,63,24,5,29990.0,4.0,1581.0,312.4,96.0,1.602445838507826,3.2131710052490234,6.986928939819336
14时36分10秒.052,5,44,45,45,44,40,22,5,5,22,22,22,21,20,18,5,6,5,5,5,6,6,5,6,6,6,5,5,5,5,5,5,4,987,936,990,813,153,32,5,5,1103,1273,1356,1425,164,32,5,5,959,994,1373,1413,173,33,5,5,1116,1248,1581,1450,168,33,6,5,1101,1394,1564,1396,165,32,6,6,670,862,796,665,150,32,6,5,80,83,83,83,69,25,6,5,79,79,78,79,62,24,6,30012.0,4.0,1581.0,312.62,96.0,1.6016139159811789,3.2131710052490234,6.986928939819336
14时36分10秒.153,5,44,44,45,44,40,22,5,5,22,21,21,21,20,17,5,6,5,4,6,4,5,5,5,5,6,6,6,4,5,5,5,6,987,937,990,813,153,32,4,6,1103,1273,1356,1424,163,32,6,6,957,994,1373,1413,174,32,6,6,1115,1250,1581,1450,167,33,5,6,1101,1395,1564,1394,165,32,6,5,669,862,796,662,150,32,5,5,79,81,81,80,69,25,5,5,78,79,79,79,63,23,4,29989.0,4.0,1581.0,312.39,96.0,1.6029215271588808,3.2123610973358154,6.98614501953125
14时36分10秒.251,5,43,44,45,44,40,21,5,6,22,21,21,21,20,17,5,5,5,6,5,4,5,7,6,5,6,6,6,5,4,4,5,5,987,936,990,813,153,32,6,5,1102,1273,1356,1422,164,32,5,6,958,994,1373,1413,176,33,6,5,1115,1250,1579,1450,168,33,5,6,1099,1395,1564,1394,165,33,5,6,668,859,795,662,150,33,6,5,79,81,81,82,69,25,5,4,77,79,79,80,62,23,6,29986.0,4.0,1579.0,312.35,96.0,1.602311513139234,3.2123610973358154,6.98614501953125
14时36分10秒.351,5,45,44,44,44,40,24,6,5,22,22,22,22,20,17,6,5,6,6,7,6,4,6,6,5,6,6,5,6,6,5,6,5,988,936,990,813,151,32,5,5,1104,1271,1356,1422,164,32,5,6,958,994,1373,1413,175,32,5,6,1116,1248,1577,1448,168,32,6,5,1100,1395,1564,1394,165,33,5,5,668,859,795,662,150,33,5,5,79,81,81,82,68,25,5,5,77,77,77,80,63,26,5,29989.0,4.0,1577.0,312.39,96.0,1.6016705371472983,3.2123610973358154,6.98614501953125
14时36分10秒.451,5,45,44,46,45,41,23,5,6,22,22,22,22,20,17,5,6,6,5,5,5,6,6,5,6,4,6,6,4,5,4,5,5,987,934,990,812,153,32,6,5,1102,1272,1355,1422,165,32,6,5,958,996,1375,1414,175,32,5,5,1114,1248,1578,1449,168,33,5,5,1101,1395,1564,1394,165,33,6,6,669,861,799,665,151,34,6,6,80,81,82,81,68,25,6,6,77,79,79,80,61,25,5,30007.0,4.0,1578.0,312.57,96.0,1.6010489725018409,3.214266777038574,6.9858198165893555
14时36分10秒.552,5,44,45,45,45,41,22,6,6,22,21,21,22,20,17,5,5,6,5,5,5,6,5,5,4,7,5,5,5,6,6,6,5,987,933,990,812,153,32,4,6,1101,1271,1355,1422,165,33,4,6,957,996,1374,1414,175,32,6,6,1114,1248,1578,1447,168,33,5,4,1098,1394,1563,1394,164,33,5,5,669,861,796,662,150,34,5,6,80,81,82,81,68,25,5,5,77,78,78,79,61,25,5,29978.0,4.0,1578.0,312.27,96.0,1.601880521983318,3.214266777038574,6.9858198165893555
14时36分10秒.651,5,43,44,45,45,40,22,5,4,22,21,21,22,22,17,4,5,4,4,4,5,5,5,5,5,6,8,6,5,4,5,6,5,987,936,991,812,153,32,5,5,1101,1274,1354,1422,164,33,5,6,957,997,1374,1414,174,32,5,5,1114,1249,1580,1449,168,33,5,5,1100,1396,1565,1396,165,33,5,5,669,863,797,664,151,33,6,5,80,82,83,81,68,25,5,5,77,78,79,79,63,24,5,29997.0,4.0,1580.0,312.47,96.0,1.6024333588398127,3.214038133621216,6.987415313720703
14时36分10秒.752,5,44,44,46,46,40,22,5,5,22,21,21,22,21,17,4,5,5,6,5,5,6,5,5,4,6,6,7,6,6,4,5,5,988,935,992,813,153,32,6,5,1101,1274,1355,1418,165,34,5,6,959,997,1377,1416,174,33,5,5,1116,1249,1578,1445,168,33,6,6,1100,1395,1565,1396,165,32,5,4,669,861,797,664,150,32,5,5,80,79,81,80,68,25,5,5,78,78,79,79,62,24,5,29998.0,4.0,1578.0,312.48,96.0,1.6021096856563022,3.214038133621216,6.987415313720703
14时36分10秒.851,6,45,45,47,46,41,22,5,6,22,21,21,22,21,17,6,4,4,5,5,5,4,5,4,6,6,7,5,6,5,6,4,5,988,935,992,813,153,32,7,5,1101,1274,1357,1421,165,32,4,6,961,999,1378,1418,174,32,5,5,1116,1250,1579,1448,167,33,5,7,1102,1398,1565,1396,165,32,6,5,669,862,797,664,150,32,5,5,77,80,82,80,68,25,6,5,78,79,79,80,63,24,5,30025.0,4.0,1579.0,312.76,96.0,1.602075352193538,3.214038133621216,6.987415313720703
14时36分10秒.953,5,45,45,46,46,42,22,5,6,22,21,22,21,21,17,6,6,5,5,5,5,5,5,6,5,5,5,6,5,6,4,5,6,987,936,990,813,153,32,6,6,1101,1274,1357,1423,165,32,5,6,960,998,1376,1418,174,32,6,7,1116,1250,1579,1450,168,32,5,5,1103,1398,1565,1397,165,32,5,5,671,865,799,665,150,32,6,6,78,79,80,80,68,25,6,6,78,79,80,80,63,24,5,30038.0,4.0,1579.0,312.9,96.0,1.6016271276001286,3.2133631706237793,6.985152244567871
14时36分11秒.052,5,45,45,46,46,41,22,5,6,22,21,21,21,20,17,4,6,5,5,5,6,5,6,5,4,6,5,5,5,5,5,4,5,987,935,990,811,154,32,6,6,1103,1275,1357,1425,167,32,7,5,957,997,1375,1419,176,31,6,5,1116,1251,1580,1450,170,33,5,5,1102,1398,1567,1397,166,32,6,6,671,862,796,665,152,32,5,5,79,79,80,81,68,25,6,5,78,80,80,80,64,24,6,30039.0,4.0,1580.0,312.91,96.0,1.6016625284937225,3.2133631706237793,6.985152244567871
14时36分11秒.152,5,45,46,46,48,41,22,5,5,22,22,21,21,20,17,5,5,5,5,6,6,5,6,5,6,7,5,5,5,6,5,6,5,985,935,991,812,155,32,5,5,1101,1276,1357,1425,168,32,6,5,958,998,1375,1420,178,32,6,4,1116,1252,1580,1450,171,33,6,6,1102,1397,1565,1398,167,32,6,6,670,862,796,665,152,32,6,6,80,80,80,80,68,25,6,4,79,78,79,80,64,25,6,30055.0,4.0,1580.0,313.07,96.0,1.6005371987166865,3.2133631706237793,6.985152244567871
14时36分11秒.252,6,47,46,46,48,42,22,5,4,22,22,21,21,20,17,6,5,6,5,6,5,4,6,6,5,6,6,6,5,6,6,6,6,985,935,990,811,155,32,6,5,1101,1276,1360,1428,168,32,5,4,958,998,1376,1420,178,32,5,5,1115,1252,1584,1451,171,33,5,5,1101,1397,1565,1398,168,32,6,6,669,862,797,665,153,32,5,5,80,82,82,83,69,25,6,5,77,78,79,79,64,24,5,30070.0,4.0,1584.0,313.23,96.0,1.6003850309373624,3.2165613174438477,6.983804225921631
14时36分11秒.353,5,45,46,46,45,43,23,6,5,21,22,21,21,20,17,4,5,5,5,5,5,5,6,5,4,6,5,6,5,5,6,6,5,985,934,991,812,155,32,6,6,1101,1278,1360,1428,168,32,6,5,957,999,1375,1420,178,32,5,5,1116,1252,1584,1452,171,33,6,6,1101,1398,1567,1399,168,32,5,5,672,863,800,667,153,32,5,5,81,83,84,83,69,25,5,6,78,78,79,78,64,24,5,30083.0,4.0,1584.0,313.36,96.0,1.6005703552115145,3.2165613174438477,6.983804225921631
14时36分11秒.451,6,45,47,46,46,43,22,5,5,22,21,21,21,20,17,5,4,5,4,6,5,5,6,5,5,6,7,5,5,6,5,6,3,984,934,992,813,156,32,5,6,1102,1278,1361,1428,168,32,6,6,959,1001,1376,1422,179,32,6,5,1117,1252,1583,1452,171,33,6,5,1100,1397,1567,1399,168,32,5,6,672,864,803,667,153,32,5,5,83,85,85,83,72,25,5,5,78,78,79,79,62,24,6,30106.0,3.0,1583.0,313.6,96.0,1.5997118580599954,3.2165613174438477,6.983804225921631
14时36分11秒.552,5,45,45,45,45,41,22,5,5,21,21,21,21,20,17,6,5,5,5,5,5,5,4,5,5,6,6,5,4,4,5,5,5,982,933,990,812,156,32,5,6,1099,1278,1360,1428,167,32,6,6,956,1001,1376,1422,178,32,7,6,1116,1252,1584,1452,171,33,6,6,1099,1397,1567,1399,168,32,5,5,672,865,802,668,154,32,5,5,83,85,85,83,71,25,5,6,77,77,79,79,62,24,6,30081.0,4.0,1584.0,313.34,96.0,1.6006430826060267,3.2162327766418457,6.989777565002441
14时36分11秒.652,5,44,45,45,45,41,22,5,4,21,21,20,21,20,17,4,5,5,5,6,5,6,6,6,5,6,6,5,6,5,6,5,5,981,933,990,812,155,32,5,5,1100,1278,1362,1428,167,32,5,5,956,1000,1375,1421,178,32,5,6,1115,1252,1584,1454,170,33,6,6,1099,1398,1567,1398,167,32,6,5,672,865,802,668,152,32,6,5,83,84,85,84,71,25,5,5,77,77,77,79,61,24,4,30071.0,4.0,1584.0,313.24,96.0,1.6013663740778716,3.2162327766418457,6.989777565002441
14时36分11秒.752,6,44,45,45,44,41,22,5,5,21,21,22,21,20,17,5,5,5,4,5,5,6,5,5,4,6,5,7,6,6,5,5,5,980,933,990,812,155,32,5,5,1100,1278,1362,1429,165,32,5,6,956,999,1376,1421,177,33,5,5,1115,1252,1582,1453,170,33,5,5,1100,1398,1567,1400,167,32,8,5,671,865,803,669,152,32,5,5,83,84,85,84,71,25,4,5,77,77,77,78,61,24,6,30069.0,4.0,1582.0,313.22,96.0,1.6015370943784242,3.2162327766418457,6.989777565002441
14时36分11秒.851,6,44,45,45,44,41,22,5,5,21,21,22,21,20,17,5,5,5,5,6,6,7,6,5,4,6,5,6,6,5,5,5,5,980,930,987,811,155,32,5,6,1100,1277,1362,1428,165,32,5,5,956,999,1374,1421,177,33,5,5,1116,1252,1583,1451,170,33,6,6,1100,1398,1567,1397,167,32,5,5,671,863,802,667,152,32,6,5,84,84,85,84,71,25,6,5,77,77,79,78,63,24,5,30059.0,4.0,1583.0,313.11,96.0,1.6009564443872053,3.216191530227661,6.98927116394043
14时36分11秒.952,5,44,45,45,46,41,22,7,5,21,21,21,21,20,17,5,5,5,6,5,5,4,6,6,5,8,5,5,5,5,5,5,4,980,933,988,811,155,32,6,6,1100,1277,1362,1427,166,33,6,5,956,999,1374,1419,177,32,6,5,1114,1253,1583,1452,170,33,5,5,1099,1398,1567,1397,167,32,5,5,672,865,803,667,152,32,5,4,84,85,87,87,72,25,5,7,77,77,77,78,61,24,5,30066.0,4.0,1583.0,313.19,96.0,1.600612400260448,3.216191530227661,6.98927116394043
14时36分12秒.055,5,44,45,46,46,42,22,5,5,21,21,21,21,22,17,5,6,5,5,5,5,5,5,5,5,6,7,6,5,5,6,4,5,980,932,988,810,155,32,5,6,1099,1277,1361,1426,165,33,5,5,956,999,1374,1420,177,32,5,6,1114,1253,1584,1453,170,33,5,5,1099,1398,1567,1398,166,33,5,6,672,865,803,668,151,32,5,5,84,86,87,87,72,25,5,5,77,77,79,78,61,25,5,30069.0,4.0,1584.0,313.22,96.0,1.6004442072254146,3.215620756149292,6.989806652069092
14时36分12秒.154,5,44,45,45,44,41,23,6,4,21,21,21,21,21,17,5,5,6,5,5,6,5,6,5,5,6,5,5,6,5,6,5,6,980,934,988,811,155,32,5,5,1099,1275,1361,1425,165,33,6,4,956,999,1375,1421,176,32,5,6,1114,1253,1584,1454,169,33,5,5,1099,1398,1567,1397,166,33,6,5,672,864,803,667,150,33,5,5,85,86,86,85,71,25,5,5,77,77,79,78,61,24,5,30060.0,4.0,1584.0,313.12,96.0,1.6010515924629911,3.215620756149292,6.989806652069092
14时36分12秒.252,6,44,45,46,46,41,22,5,5,21,21,21,21,21,17,5,5,5,5,6,5,6,5,5,5,5,6,5,5,5,5,5,6,980,933,988,811,153,32,5,6,1096,1275,1358,1423,165,33,5,5,956,1000,1375,1421,174,32,6,5,1114,1253,1583,1454,169,33,5,5,1099,1397,1567,1398,166,32,5,5,671,863,802,667,150,33,5,5,83,85,86,86,73,25,5,6,77,77,78,78,61,24,6,30044.0,5.0,1583.0,312.96,96.0,1.6012569552700704,3.215620756149292,6.989806652069092
14时36分12秒.352,4,44,45,46,46,42,22,5,5,21,21,21,21,21,16,5,5,4,5,4,5,5,6,5,6,6,6,5,5,6,6,5,6,980,932,988,811,153,32,6,7,1096,1275,1358,1427,165,33,6,6,956,999,1376,1423,174,33,6,6,1114,1253,1584,1453,169,32,6,5,1099,1397,1567,1397,165,32,5,5,672,866,804,668,150,33,6,6,85,86,87,86,72,25,6,6,77,77,78,79,61,24,5,30065.0,4.0,1584.0,313.18,96.0,1.6005321799304613,3.216015338897705,6.9908366203308105
14时36分12秒.451,5,45,45,46,46,41,23,5,5,21,21,21,20,20,16,5,5,5,6,5,5,5,5,5,5,6,6,5,6,5,5,5,6,982,932,988,811,153,32,5,5,1098,1275,1359,1426,164,32,5,5,957,999,1376,1421,174,33,5,5,1114,1253,1584,1453,168,32,5,5,1099,1397,1567,1398,165,32,6,5,672,866,802,667,150,32,6,6,85,86,87,86,72,25,5,6,76,76,77,77,61,24,6,30050.0,5.0,1584.0,313.02,96.0,1.6016752409961943,3.216015338897705,6.9908366203308105
14时36分12秒.552,5,45,45,46,46,42,23,5,5,20,20,19,20,19,16,5,6,5,5,5,5,5,5,5,6,5,5,6,6,5,5,5,5,982,933,990,812,153,32,5,5,1097,1276,1359,1424,164,32,6,5,957,999,1377,1421,174,32,5,6,1114,1253,1582,1453,168,32,5,5,1100,1397,1567,1400,165,32,8,5,673,866,804,669,150,32,5,5,84,86,86,86,71,25,5,5,76,76,78,79,61,25,5,30054.0,5.0,1582.0,313.06,96.0,1.6018231836393622,3.2151126861572266,6.990716934204102
14时36分12秒.652,5,45,45,46,47,42,22,5,5,22,22,21,20,21,16,5,5,5,5,5,6,7,6,5,6,5,5,4,5,6,5,5,5,982,933,989,811,154,32,5,5,1097,1275,1358,1424,164,32,6,5,956,999,1376,1421,174,32,5,5,1115,1253,1582,1453,168,32,7,5,1100,1398,1567,1399,165,32,6,5,673,867,805,669,150,32,5,5,84,86,86,87,71,25,5,4,76,77,78,79,63,24,6,30063.0,4.0,1582.0,313.16,96.0,1.600932500382026,3.2151126861572266,6.990716934204102
14时36分12秒.752,5,46,45,46,45,42,22,6,6,22,21,21,22,21,16,5,5,6,4,5,5,5,5,5,5,5,5,6,5,6,6,6,5,982,930,987,810,154,32,6,5,1097,1274,1358,1424,165,32,5,6,957,1001,1377,1422,174,32,5,6,1116,1253,1582,1454,168,32,5,7,1101,1398,1566,1401,165,32,7,5,672,867,804,668,151,32,5,6,85,87,89,87,71,25,5,5,77,78,78,79,63,24,5,30076.0,4.0,1582.0,313.29,96.0,1.6001402094201567,3.2151126861572266,6.990716934204102
14时36分12秒.854,5,45,45,46,45,42,22,5,6,22,21,21,20,20,16,5,4,5,6,5,6,5,5,5,6,6,5,5,6,5,5,6,5,982,932,988,811,154,32,6,5,1101,1274,1360,1425,165,32,7,5,957,999,1376,1422,173,33,6,5,1116,1253,1581,1454,167,32,6,5,1101,1398,1568,1400,165,32,5,5,672,867,804,668,150,32,6,5,85,87,89,87,73,25,5,6,77,78,79,79,61,24,4,30077.0,4.0,1581.0,313.3,96.0,1.6006295109851236,3.214998245239258,6.991006374359131
14时36分12秒.953,4,45,46,47,47,42,22,5,5,22,20,20,20,20,16,5,5,5,5,5,6,5,5,5,5,5,5,5,5,5,5,4,6,982,933,990,812,153,32,6,5,1101,1275,1360,1425,165,33,7,5,957,999,1377,1422,173,33,5,4,1115,1253,1582,1452,167,32,6,6,1102,1398,1568,1397,165,32,5,6,672,867,803,668,151,32,5,5,85,88,89,88,73,25,4,5,78,77,79,79,61,24,5,30075.0,4.0,1582.0,313.28,96.0,1.600800106951245,3.214998245239258,6.991006374359131
14时36分13秒.051,5,45,46,47,47,42,23,5,5,22,20,20,22,20,16,6,5,5,4,5,4,6,5,5,6,6,5,5,5,5,5,6,6,982,933,988,810,153,32,5,5,1098,1273,1359,1424,165,33,5,5,957,1000,1376,1422,175,32,5,5,1114,1253,1581,1452,168,32,4,6,1102,1398,1568,1398,165,32,6,6,672,869,804,668,151,32,6,5,85,88,89,88,73,25,5,5,78,77,80,79,63,24,5,30077.0,4.0,1581.0,313.3,96.0,1.5999491317432741,3.214998245239258,6.991006374359131
14时36分13秒.152,5,45,45,47,47,42,23,5,5,22,22,22,22,22,16,5,4,5,5,4,5,5,5,5,5,6,6,5,5,5,5,5,6,981,932,987,810,153,32,5,6,1100,1274,1359,1422,164,33,5,5,957,1001,1377,1423,175,32,5,5,1114,1255,1582,1454,168,32,5,6,1102,1398,1568,1398,165,32,6,5,673,869,807,671,151,32,6,6,85,87,89,88,73,25,5,4,77,78,79,79,63,24,5,30090.0,4.0,1582.0,313.44,96.0,1.5998730784406454,3.2150216102600098,6.991757869720459
14时36分13秒.252,6,45,45,46,46,42,22,4,5,23,22,22,22,21,16,6,6,5,5,5,5,6,8,5,5,5,6,6,5,5,6,6,5,982,933,988,810,153,32,5,6,1099,1274,1362,1422,164,33,7,5,958,1001,1378,1423,175,32,5,6,1114,1256,1585,1457,168,33,5,5,1103,1400,1569,1399,165,33,6,5,673,870,807,670,151,32,5,4,87,90,89,88,72,25,5,5,77,78,78,79,62,24,5,30119.0,4.0,1585.0,313.74,96.0,1.5994439514416388,3.2150216102600098,6.991757869720459
14时36分13秒.351,5,45,45,46,46,42,22,5,5,23,22,22,22,21,18,5,5,5,5,5,5,5,6,5,5,6,6,7,6,5,3,5,4,982,932,989,811,153,33,6,5,1099,1274,1361,1421,163,33,6,5,957,1001,1377,1423,175,32,5,5,1114,1256,1585,1453,168,33,7,5,1101,1400,1567,1397,165,33,5,5,673,869,807,670,151,32,5,6,85,86,87,88,72,25,5,5,78,78,78,79,62,24,6,30095.0,3.0,1585.0,313.49,96.0,1.5999049773539573,3.215467691421509,6.990712642669678
14时36分13秒.452,5,45,45,46,45,41,23,5,5,23,22,21,21,20,18,5,5,5,4,5,6,6,5,5,5,6,5,5,5,6,5,5,5,982,933,990,812,153,33,5,5,1099,1274,1360,1421,163,33,5,6,959,1001,1377,1424,173,32,5,5,1115,1256,1583,1454,168,33,5,6,1104,1401,1569,1399,165,33,6,5,675,872,807,670,151,32,6,5,85,86,87,86,72,26,6,5,77,78,79,79,62,24,5,30105.0,4.0,1583.0,313.59,96.0,1.6003628526949423,3.215467691421509,6.990712642669678
14时36分13秒.552,5,43,45,45,46,41,22,6,5,22,21,21,21,20,18,5,5,5,5,5,5,6,5,6,5,6,7,6,6,5,5,4,5,982,933,990,810,153,33,5,5,1099,1274,1360,1421,164,33,5,6,960,1001,1377,1424,174,33,6,5,1116,1256,1583,1454,168,33,5,6,1103,1401,1569,1398,165,33,5,6,675,872,809,671,150,32,6,5,84,86,86,86,71,26,5,6,77,79,80,80,63,24,5,30109.0,4.0,1583.0,313.64,96.0,1.6000929014038996,3.214669942855835,6.99297571182251
14时36分13秒.651,5,44,45,45,46,42,22,5,5,22,21,24,24,22,17,6,6,6,5,6,5,5,5,6,5,6,6,6,5,5,6,5,6,985,933,992,812,153,33,6,6,1099,1271,1357,1420,164,33,5,5,959,999,1375,1421,173,33,6,5,1116,1256,1581,1454,168,33,5,5,1103,1401,1571,1399,165,33,6,5,675,872,809,672,150,33,6,5,83,85,85,85,70,26,6,6,79,80,80,81,63,25,4,30115.0,4.0,1581.0,313.7,96.0,1.5989451381385018,3.214669942855835,6.99297571182251
14时36分13秒.752,6,45,46,46,47,42,23,5,5,22,21,22,22,21,17,5,5,6,6,5,5,6,6,5,4,5,6,6,5,6,5,5,6,985,933,991,813,153,33,5,6,1100,1272,1357,1420,164,33,5,5,959,999,1375,1423,175,33,6,5,1116,1256,1582,1454,168,33,5,5,1103,1402,1571,1399,165,33,6,5,675,872,810,672,150,33,5,5,83,85,85,85,71,26,5,5,79,80,80,80,63,24,5,30118.0,4.0,1582.0,313.73,96.0,1.599332840177058,3.214669942855835,6.99297571182251
14时36分13秒.852,6,47,46,46,47,42,23,5,6,22,22,22,22,21,17,5,5,6,5,5,5,6,5,6,5,5,5,6,4,5,5,5,6,985,933,991,813,153,33,6,6,1100,1272,1357,1420,164,33,6,6,956,999,1373,1421,175,33,5,5,1115,1256,1581,1454,168,33,6,5,1103,1400,1570,1397,165,33,5,5,675,871,809,671,151,33,6,5,83,85,85,86,72,26,6,5,79,80,80,80,63,24,6,30110.0,4.0,1581.0,313.65,96.0,1.5985834186621348,3.2154102325439453,6.9904351234436035
14时36分13秒.952,6,47,47,46,47,43,23,5,5,22,22,22,21,21,17,5,5,5,5,5,7,6,5,5,4,6,6,5,5,5,4,5,5,985,933,991,813,153,33,5,5,1098,1271,1357,1422,165,33,6,5,958,999,1375,1421,175,33,6,7,1115,1256,1582,1456,168,33,6,5,1103,1401,1569,1400,167,33,5,5,676,871,809,672,151,33,5,5,85,85,88,87,72,25,6,5,80,80,80,80,63,24,6,30128.0,4.0,1582.0,313.83,96.0,1.5982485582693096,3.2154102325439453,6.9904351234436035
14时36分14秒.052,5,46,47,47,47,43,23,5,5,22,21,21,21,20,17,4,5,4,5,5,5,6,4,5,5,5,5,5,6,5,5,6,4,985,933,991,812,153,33,5,5,1099,1270,1355,1421,165,33,5,6,958,999,1375,1421,176,33,5,5,1116,1257,1584,1456,170,33,5,5,1101,1401,1569,1398,166,33,5,5,675,871,809,671,151,33,5,5,85,86,87,87,72,25,5,4,80,79,80,81,63,25,5,30110.0,4.0,1584.0,313.65,96.0,1.599201376256625,3.2155098915100098,6.9926934242248535
14时36分14秒.151,5,46,46,47,47,43,23,6,5,22,22,21,21,22,17,5,6,5,5,5,4,6,7,6,5,6,6,6,5,5,5,5,6,985,933,991,812,153,33,6,5,1099,1273,1358,1422,165,33,5,5,958,999,1377,1423,177,34,6,6,1116,1257,1584,1455,170,33,6,5,1101,1401,1569,1400,165,33,6,5,675,871,810,671,151,33,5,5,85,88,88,87,72,25,5,5,80,79,81,81,63,25,5,30145.0,4.0,1584.0,314.01,96.0,1.5977779181651686,3.2155098915100098,6.9926934242248535
14时36分14秒.251,5,46,46,47,48,43,23,6,5,21,22,21,21,21,17,5,5,6,5,5,5,5,6,5,5,6,6,5,5,5,5,5,5,987,933,993,813,153,33,5,5,1098,1273,1357,1421,165,34,5,6,959,999,1377,1423,176,33,6,5,1114,1257,1585,1457,169,33,5,5,1103,1401,1569,1400,165,33,5,5,675,871,809,671,151,33,6,6,86,88,88,87,72,28,5,4,80,80,81,81,63,25,5,30146.0,4.0,1585.0,314.02,96.0,1.5980597938287535,3.2155098915100098,6.9926934242248535
14时36分14秒.353,5,45,47,46,47,43,23,6,6,21,21,21,21,21,17,5,4,5,5,5,5,4,6,5,6,6,4,4,5,5,5,4,5,986,934,993,813,153,33,5,5,1098,1273,1357,1422,165,34,6,5,961,1001,1377,1424,176,34,6,6,1115,1257,1585,1458,168,34,5,6,1102,1404,1569,1403,165,34,6,5,675,872,812,671,151,33,5,5,86,88,87,88,72,27,6,6,80,81,81,81,64,25,6,30163.0,4.0,1585.0,314.2,96.0,1.5981164274087962,3.2164738178253174,6.994645595550537
14时36分14秒.453,5,45,46,46,47,43,24,6,5,21,21,21,21,21,16,5,6,5,5,5,5,5,5,6,6,6,5,6,6,5,6,6,5,984,934,992,813,154,33,5,5,1098,1273,1358,1422,165,34,5,6,960,1001,1377,1424,176,34,5,5,1115,1257,1585,1457,168,34,5,5,1101,1402,1569,1399,166,34,5,6,675,872,812,672,152,33,8,5,86,88,89,88,73,27,5,5,79,81,81,81,64,25,5,30163.0,5.0,1585.0,314.2,96.0,1.597308595504403,3.2164738178253174,6.994645595550537
